	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,992	3,078	3,435		943	866	806	
영업이익	-9	21	44		7	8	5	
영업이익(발표기준)	-9	21	44		7	8	5	
세전계속사업이익	31	13	-12		-23	19	-26	
당기순이익	19	4	-22		-25	20	-26	
당기순이익(지배)	19	4	-24		-26	20	-26	
당기순이익(비지배)	0							
자산총계	1,669	1,735	1,766		1,811	1,766	1,729	
부채총계	1,023	1,115	1,146		1,211	1,146	1,144	
자본총계	645	620	620		600	620	585	
자본총계(지배)	646	620	618		598	618	582	
자본총계(비지배)	0							
자본금	197	197	197		197	197	197	
영업활동현금흐름	224	-236	-81		109	21	-12	
투자활동현금흐름	-161	114	29		5	89	49	
재무활동현금흐름	-169	91	63		-141	-61	14	
CAPEX	21	21	18		3	6	1	
FCF	203	-257	-99		105	15	-13	
이자발생부채	773	882	911		1,003	911	966	
영업이익률	-0.29	0.67	1.29		0.71	0.96	0.64	
순이익률	0.63	0.13	-0.64		-2.67	2.31	-3.23	
ROE(%)	2.92	0.56	-3.85		-3.94	-3.85	-5.72	
ROA(%)	1.06	0.23	-1.26		-1.25	-1.26	-1.84	
부채비율	158.56	179.76	184.82		201.82	184.82	195.63	
자본유보율	226.45	221.87	213.40		195.72	213.40	195.00	
EPS(원)	48	9	-60		-65	50	-67	
PER(배)	41.55	190.75	N/A		N/A	N/A	N/A	
BPS(원)	1,638	1,573	1,568		1,518	1,568	1,478	
PBR(배)	1.21	1.10	1.16		1.61	1.16	1.05	
현금DPS(원)	25	25	25		0	25		
현금배당수익률	1.26	1.45	1.37					
현금배당성향(%)	52.19	275.65	-41.34		0.00	50.01		
발행주식수(보통주)	39,403,685	39,403,685	39,403,685		39,403,685	39,403,685	39,403,685	
