	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	9,387	57,759	59,461	62,042	15,827	14,970	13,931	15,733
영업이익	265	1,895	1,966	1,998	648	445	185	607
영업이익(발표기준)	265	1,895	1,966		648	445	185	
세전계속사업이익	350	2,025	2,011	2,055	655	453	177	611
당기순이익	280	1,542	1,514	1,543	502	343	120	460
당기순이익(지배)	280	1,542	1,514	1,541	502	343	120	460
당기순이익(비지배)								
자산총계	12,774	14,826	21,724	22,306	21,431	21,724	21,789	
부채총계	8,887	9,609	15,498	14,842	15,511	15,498	15,912	
자본총계	3,886	5,217	6,226	7,464	5,919	6,226	5,877	
자본총계(지배)	3,886	5,217	6,226	7,466	5,919	6,226	5,877	
자본총계(비지배)								
자본금	173	173	173	171	173	173	173	
영업활동현금흐름	-250	3,458	5,328	4,313	1,353	1,428	480	
투자활동현금흐름	321	-3,242	-2,939	-2,325	-669	-1,126	-28	
재무활동현금흐름	-17	-150	-2,462	-895	-478	-420	-524	
CAPEX	238	1,806	1,670	2,148	429	535	264	
FCF	-487	1,652	3,658	2,008	925	894	216	
이자발생부채	28	51	5,555		45	5,555	133	
영업이익률	2.83	3.28	3.31	3.22	4.09	2.97	1.33	3.86
순이익률	2.98	2.67	2.55	2.49	3.17	2.29	0.86	2.92
ROE(%)		33.88	26.46	22.51	27.89	26.46	26.29	
ROA(%)		11.17	8.28	7.01	8.26	8.28	6.73	
부채비율	228.67	184.20	248.93	198.86	262.05	248.93	270.74	
자본유보율	2,026.93	2,788.51	3,372.48		3,195.07	3,372.48	3,170.63	
EPS(원)	9,688	8,921	8,758	8,917	2,903	1,984	695	2,664
PER(배)	21.68	22.87	19.35	17.44	22.58	19.35	16.02	
BPS(원)	22,497	30,198	36,040	43,217	34,265	36,040	34,021	
PBR(배)	9.33	6.76	4.70	3.60	5.75	4.70	3.88	
현금DPS(원)	1,000	2,680	2,700	2,770	0	2,700		
현금배당수익률	0.48	1.31	1.59	1.78				
현금배당성향(%)	61.73	30.03	30.81	31.06	0.00	135.99		
발행주식수(보통주)	17,283,906	17,283,906	17,283,906		17,283,906	17,283,906	17,283,906	
