	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,432	1,464	1,559		424	293	465	
영업이익	100	-253	-76		39	-74	23	
영업이익(발표기준)	100	-253	-76		39	-74	23	
세전계속사업이익	-117	-465	-199		37	-62	-87	
당기순이익	-136	-460	-216		31	-61	-105	
당기순이익(지배)	-162	-384	-235		7	-58	-117	
당기순이익(비지배)	26							
자산총계	2,896	2,789	2,482		2,786	2,779	2,482	
부채총계	848	1,101	1,007		1,128	1,170	1,007	
자본총계	2,047	1,688	1,475		1,658	1,608	1,475	
자본총계(지배)	1,500	1,154	913		1,116	1,064	913	
자본총계(비지배)	548							
자본금	490	490	490		490	490	490	
영업활동현금흐름	50	-190	-328		-43	-146	34	
투자활동현금흐름	-77	-310	-48		-25	-20	72	
재무활동현금흐름	608	246	17		53	23	-77	
CAPEX	40	94	67		1	10	3	
FCF	10	-284	-395		-44	-156	30	
이자발생부채	610	777	793		870	901	793	
영업이익률	6.95	-17.27	-4.87		9.12	-25.44	4.90	
순이익률	-9.49	-31.41	-13.86		7.22	-20.91	-22.54	
ROE(%)	-11.31	-28.91	-22.71		-30.28	-31.77	-22.71	
ROA(%)	-5.16	-16.18	-8.20		-15.82	-15.79	-8.20	
부채비율	41.43	65.20	68.26		68.00	72.78	68.26	
자본유보율	211.19	141.74	94.39		131.85	120.54	94.39	
EPS(원)	-184	-391	-240		7	-59	-120	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,532	1,180	933		1,140	1,087	933	
PBR(배)	1.54	1.40	1.31		1.16	0.97	1.31	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	98,008,044	98,008,044	98,008,044		98,008,044	98,008,044	98,008,044	
