	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	226	188	227		57	66	57	
영업이익	11	-11	4		1	0	2	
영업이익(발표기준)	11	-11	4		1	0	2	
세전계속사업이익	7	-7	9		5	-5	5	
당기순이익	8	-4	11		7	-3	6	
당기순이익(지배)	8	-4	11		7	-3	6	
당기순이익(비지배)								
자산총계	550	546	585		558	585	598	
부채총계	25	31	40		34	40	47	
자본총계	526	515	545		524	545	550	
자본총계(지배)	526	515	545		524	545	550	
자본총계(비지배)								
자본금	41	41	41		41	41	41	
영업활동현금흐름	31	32	26		21	5	-12	
투자활동현금흐름	-31	-101	13		8	7	2	
재무활동현금흐름	-1	3	29		-1	31	5	
CAPEX	13	11	20		8	5	0	
FCF	19	22	6		13	0	-13	
이자발생부채	0	0	5		6	5	4	
영업이익률	4.71	-5.60	1.84		1.88	-0.72	2.73	
순이익률	3.32	-1.88	4.87		11.39	-4.29	10.15	
ROE(%)	1.43	-0.68	2.08		0.83	2.08	2.37	
ROA(%)	1.36	-0.65	1.95		0.79	1.95	2.20	
부채비율	4.68	5.97	7.29		6.56	7.29	8.55	
자본유보율	1,199.67	1,181.24	1,224.54		1,210.42	1,224.54	1,231.74	
EPS(원)	91	-43	133		79	-34	70	
PER(배)	69.07	N/A	101.21		260.41	101.21	71.41	
BPS(원)	6,455	6,365	6,586		6,538	6,586	6,653	
PBR(배)	0.97	0.71	2.05		2.10	2.05	1.64	
현금DPS(원)	50	20	50		0	50		
현금배당수익률	0.80	0.44	0.37					
현금배당성향(%)	54.28	-43.06	36.73		0.00	-142.91		
발행주식수(보통주)	8,278,230	8,278,230	8,278,230		8,278,230	8,278,230	8,278,230	
