	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,750	1,297	1,343	1,993	394	390	335	355
영업이익	-269	-188	69	156	17	-72	7	11
영업이익(발표기준)	-269	-188	69		17	-72	7	
세전계속사업이익	-430	-217	-1	111	23	-123	14	
당기순이익	-424	-212	-22	98	22	-143	14	
당기순이익(지배)	-411	-220	3	94	24	-133	16	15
당기순이익(비지배)	-13							
자산총계	1,988	1,564	1,419	1,749	1,589	1,419	1,361	
부채총계	1,140	858	589	836	725	589	597	
자본총계	848	706	830	913	863	830	765	
자본총계(지배)	620	464	569	647	623	569	584	
자본총계(비지배)	228							
자본금	174	188	214	214	191	214	214	
영업활동현금흐름	40	10	16	212	-40	70	-20	
투자활동현금흐름	0	233	14	-188	7	33	-60	
재무활동현금흐름	-68	-215	-32	-9	32	-60	30	
CAPEX	62	98	31	73	47	-65	89	
FCF	-22	-88	-16	200	-87	135	-109	
이자발생부채	646	385	273		420	273	309	
영업이익률	-15.38	-14.49	5.15	7.81	4.38	-18.31	2.17	3.10
순이익률	-24.23	-16.32	-1.60	4.89	5.64	-36.75	4.33	
ROE(%)	-49.64	-40.49	0.59	15.38	-5.04	0.59	2.50	
ROA(%)	-18.84	-11.92	-1.44	6.16	-2.44	-1.44	-1.21	
부채비율	134.32	121.63	71.00	91.57	84.03	71.00	78.02	
자본유보율	268.85	156.79	161.19		229.03	161.19	168.53	
EPS(원)	-1,221	-603	8	218	64	-321	37	35
PER(배)	N/A	N/A	526.12	18.51	N/A	526.12	68.40	
BPS(원)	1,789	1,237	1,330	1,514	1,635	1,330	1,366	
PBR(배)	1.39	1.09	3.11	2.67	0.97	3.11	1.67	
현금DPS(원)	0	0		0	0			
현금배당수익률	0.00	0.00		0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	34,761,694	37,608,487	42,843,380		38,246,070	42,843,380	42,843,380	
