	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	549	378	353		99	85	95	
영업이익	-107	-94	-83		-26	-18	-19	
영업이익(발표기준)	-107	-94	-83		-26	-18	-19	
세전계속사업이익	-39	-91	-61		-18	-13	-13	
당기순이익	-22	-95	-61		-18	-13	-13	
당기순이익(지배)	-22	-95	-61		-18	-13	-13	
당기순이익(비지배)								
자산총계	999	899	834		854	837	834	
부채총계	34	46	56		44	41	56	
자본총계	965	852	778		810	796	778	
자본총계(지배)	965	852	778		810	796	778	
자본총계(비지배)								
자본금	41	41	41		41	41	41	
영업활동현금흐름	-54	-76	-16		12	-6	6	
투자활동현금흐름	12	32	-8		7	-3	-11	
재무활동현금흐름	-37	-7	-7		-8	-2	3	
CAPEX	5	91	4			2	2	
FCF	-59	-167	-20		12	-8	4	
이자발생부채	0	0	7		3	2	7	
영업이익률	-19.53	-24.91	-23.61		-25.89	-21.22	-20.03	
순이익률	-4.04	-25.11	-17.38		-17.92	-14.81	-14.03	
ROE(%)	-2.23	-10.46	-7.54		-11.82	-11.75	-7.54	
ROA(%)	-2.11	-10.02	-7.09		-11.28	-11.18	-7.09	
부채비율	3.54	5.44	7.19		5.46	5.19	7.19	
자본유보율	2,664.83	2,413.38	2,246.21		2,309.60	2,278.60	2,246.21	
EPS(원)	-271	-1,164	-752		-216	-155	-163	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	13,711	12,293	11,436		11,679	11,517	11,436	
PBR(배)	0.73	0.49	0.35		0.52	0.42	0.35	
현금DPS(원)	100	100						
현금배당수익률	1.00	1.66						
현금배당성향(%)	-31.80	-7.29			0.00	0.00		
발행주식수(보통주)	8,166,558	8,166,558	8,166,558		8,166,558	8,166,558	8,166,558	
