	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	493	566	601	1,418	134	195	214	
영업이익	42	42	46	245	11	20	26	
영업이익(발표기준)	42	42	46		11	20	26	
세전계속사업이익	38	42	46	245	13	18	32	
당기순이익	40	47	55		15	22	32	
당기순이익(지배)	40	47	55	245	15	22	32	
당기순이익(비지배)								
자산총계	344	463	630		473	630	649	
부채총계	188	176	305		169	305	296	
자본총계	157	287	325		305	325	353	
자본총계(지배)	157	287	325		305	325	353	
자본총계(비지배)								
자본금	49	57	57		57	57	57	
영업활동현금흐름	24	30	30		1	58	26	
투자활동현금흐름	-41	-20	-38		-11	-18	3	
재무활동현금흐름	28	34	33		-10	49	-1	
CAPEX	40	2	18		0	1	0	
FCF	-16	28	12		1	57	26	
이자발생부채	70	12	61		12	61	61	
영업이익률	8.45	7.43	7.61	17.28	8.27	10.14	12.16	
순이익률	8.09	8.22	9.11		10.83	11.25	14.94	
ROE(%)	31.70	20.99	17.88			17.88	26.09	
ROA(%)	12.83	11.53	10.01			10.01	14.93	
부채비율	119.80	61.40	93.86		55.48	93.86	83.88	
자본유보율	220.14	406.42	490.58		454.22	490.58	540.28	
EPS(원)	413	466	483	2,163	129	194	282	
PER(배)		14.69	17.27	8.67		17.27	10.44	
BPS(원)	1,601	2,532	2,906		2,721	2,906	3,155	
PBR(배)	0.00	2.71	2.87		2.70	2.87	2.43	
현금DPS(원)	80	50	50		0	50		
현금배당수익률		0.73	0.60					
현금배당성향(%)	19.59	12.17	6.94		0.00	17.27		
발행주식수(보통주)	9,780,610	11,325,610	11,325,610		11,325,610	11,325,610	11,325,610	
