	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	9,603	10,314	11,134		2,694	2,876	2,574	
영업이익	390	276	447		62	31	56	
영업이익(발표기준)	390	276	447		62	31	56	
세전계속사업이익	361	-6	233		63	-78	44	
당기순이익	354	-154	289		54	49	30	
당기순이익(지배)	316	-152	220		16	31	7	
당기순이익(비지배)	39							
자산총계	12,135	12,078	12,457		12,458	12,457	12,746	
부채총계	5,820	6,000	6,097		6,175	6,097	6,107	
자본총계	6,315	6,078	6,359		6,283	6,359	6,638	
자본총계(지배)	5,194	4,941	5,193		5,160	5,193	5,418	
자본총계(비지배)	1,121							
자본금	290	290	290		290	290	290	
영업활동현금흐름	1,039	475	576		410	-250	188	
투자활동현금흐름	-730	-686	-856		-235	-62	-37	
재무활동현금흐름	-167	-48	-57		-10	8	297	
CAPEX	691	570	223		73	16	31	
FCF	349	-95	353		337	-266	157	
이자발생부채	3,851	3,868	3,929		3,921	3,929	3,919	
영업이익률	4.06	2.68	4.01		2.31	1.08	2.16	
순이익률	3.69	-1.49	2.59		2.01	1.71	1.17	
ROE(%)	6.20	-2.99	4.34		-1.54	4.34	3.25	
ROA(%)	3.00	-1.27	2.35		-0.45	2.35	1.94	
부채비율	92.15	98.72	95.88		98.28	95.88	92.00	
자본유보율	1,859.30	1,793.26	1,871.55		1,861.98	1,871.55	1,892.72	
EPS(원)	2,726	-1,308	1,899		136	271	58	
PER(배)	60.35	N/A	72.40		N/A	72.40	58.32	
BPS(원)	50,329	47,877	50,317		50,000	50,317	50,342	
PBR(배)	3.27	3.94	2.73		2.98	2.73	1.68	
현금DPS(원)	600	600	600	600	0	600		
현금배당수익률	0.36	0.32	0.44	0.59				
현금배당성향(%)	19.61	-40.87	28.14		0.00	197.13		
발행주식수(보통주)	11,586,575	11,586,575	11,586,575		11,586,575	11,586,575	11,586,575	
