	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,084	2,156	2,065		551	527	479	
영업이익	110	86	69		38	17	-21	
영업이익(발표기준)	110	86	69		38	17	-21	
세전계속사업이익	113	154	99		78	28	-51	
당기순이익	87	127	75		57	24	-42	
당기순이익(지배)	87	127	75		57	24	-42	
당기순이익(비지배)								
자산총계	3,606	3,856	3,749		3,971	3,919	3,749	
부채총계	832	976	783		995	917	783	
자본총계	2,774	2,881	2,967		2,977	3,002	2,967	
자본총계(지배)	2,774	2,881	2,967		2,977	3,002	2,967	
자본총계(비지배)								
자본금	110	110	110		110	110	110	
영업활동현금흐름	61	90	178		53	26	26	
투자활동현금흐름	-99	-157	190		-13	124	142	
재무활동현금흐름	20	80	-184		-70	1	-116	
CAPEX	27	105	6		3	1	1	
FCF	34	-15	172		50	25	25	
이자발생부채	191	298	158		259	260	158	
영업이익률	5.28	3.97	3.33		6.88	3.29	-4.46	
순이익률	4.18	5.87	3.61		10.33	4.50	-8.82	
ROE(%)	3.18	4.48	2.55		4.32	4.75	2.55	
ROA(%)	2.47	3.39	1.96		3.22	3.58	1.96	
부채비율	30.01	33.87	26.39		33.41	30.55	26.39	
자본유보율	1,737.95	1,826.98	1,870.54		1,885.91	1,907.23	1,870.54	
EPS(원)	3,961	5,753	3,388		2,586	1,078	-1,922	
PER(배)	14.04	7.14	11.81		7.57	6.29	11.81	
BPS(원)	126,071	130,939	134,845		135,304	136,467	134,845	
PBR(배)	0.44	0.31	0.30		0.32	0.29	0.30	
현금DPS(원)	1,250	1,250	1,250		0	0	1,250	
현금배당수익률	2.25	3.04	3.13					
현금배당성향(%)	31.56	21.73	36.89		0.00	0.00	-65.03	
발행주식수(보통주)	2,200,000	2,200,000	2,200,000		2,200,000	2,200,000	2,200,000	
