	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	465	512	647		117	107	282	
영업이익	219	197	354		49	37	217	
영업이익(발표기준)	219	197	354		49	37	217	
세전계속사업이익	238	225	389		69	54	197	
당기순이익	182	163	280		55	28	144	
당기순이익(지배)	184	165	281		55	28	145	
당기순이익(비지배)	-2							
자산총계	2,218	2,189	2,318		2,474	2,504	2,318	
부채총계	114	143	150		100	104	150	
자본총계	2,104	2,047	2,169		2,374	2,400	2,169	
자본총계(지배)	2,070	2,048	2,170		2,373	2,398	2,170	
자본총계(비지배)	47							
자본금	54	54	54		54	54	54	
영업활동현금흐름	479	-68	697		46	75	503	
투자활동현금흐름	-404	-30	-471		-168	507	-1,196	
재무활동현금흐름	-233	-244	-143				1	
CAPEX	56	23	62		3	30	25	
FCF	423	-91	635		43	45	478	
이자발생부채	0	0	0		0	0	0	
영업이익률	47.15	38.55	54.68		41.62	34.92	77.08	
순이익률	39.18	31.74	43.31		46.86	26.12	51.17	
ROE(%)	8.73	8.01	13.31		3.72	2.81	13.31	
ROA(%)	8.06	7.37	12.43		3.46	2.58	12.43	
부채비율	5.43	6.97	6.90		4.20	4.32	6.90	
자본유보율	4,525.01	4,602.69	5,125.25		5,525.91	5,577.99	5,125.25	
EPS(원)	1,717	1,535	2,613		512	260	1,347	
PER(배)	49.90	46.19	29.28		91.62	121.12	29.28	
BPS(원)	20,224	20,162	21,797		23,834	24,090	21,797	
PBR(배)	4.24	3.52	3.51		3.21	3.18	3.51	
현금DPS(원)	1,200	600	2,800		0	0	2,800	
현금배당수익률	1.40	0.85	3.66					
현금배당성향(%)	66.66	37.24	99.31		0.00	0.00	192.65	
발행주식수(보통주)	10,743,000	10,743,000	10,743,000		10,743,000	10,743,000	10,743,000	
