	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,057	1,810	1,720	1,660	460	413	433	337
영업이익	-19	-50	-3	82	13	-21	20	11
영업이익(발표기준)	-19	-50	-3		13	-21	20	
세전계속사업이익	-38	-40	-41	137	7	35	-54	21
당기순이익	-55	-78	-57	104	1	23	-56	
당기순이익(지배)	-55	-76	-54	104	2	23	-54	16
당기순이익(비지배)								
자산총계	1,997	2,042	2,409	2,016	2,196	2,304	2,409	
부채총계	855	987	1,423	930	1,172	1,259	1,423	
자본총계	1,142	1,055	986	1,086	1,025	1,045	986	
자본총계(지배)	1,142	1,052	988	1,085	1,023	1,045	988	
자본총계(비지배)								
자본금	35	35	35	35	35	35	35	
영업활동현금흐름	-19	-139	18	236	-24	24	12	
투자활동현금흐름	-520	-67	140	-81	6	181	-3	
재무활동현금흐름	408	139	177	-22	-35	-49	244	
CAPEX	324	194	63	20	9	11	14	
FCF	-343	-333	-45		-33	13	-1	
이자발생부채	411	575	1,036		758	877	1,036	
영업이익률	-0.93	-2.78	-0.16	4.94	2.80	-5.17	4.56	3.26
순이익률	-2.68	-4.31	-3.31	6.26	0.16	5.68	-12.83	
ROE(%)	-4.56	-6.89	-5.33	10.04	-10.65	-5.37	-5.33	
ROA(%)	-2.89	-3.86	-2.56	4.70	-5.46	-2.72	-2.56	
부채비율	74.86	93.50	144.35	85.64	114.33	120.53	144.35	
자본유보율	3,241.31	2,985.51	2,781.66		2,884.79	2,952.67	2,781.66	
EPS(원)	-312	-428	-308	590	9	133	-307	91
PER(배)	N/A	N/A	N/A	18.83	N/A	N/A	N/A	
BPS(원)	6,529	6,018	5,648	6,204	5,850	5,978	5,648	
PBR(배)	2.71	1.87	1.85	1.79	2.11	1.71	1.85	
현금DPS(원)	50	100		80				
현금배당수익률	0.28	0.89		0.72				
현금배당성향(%)	-5.29	-15.64	0.00	13.57	0.00	0.00	0.00	
발행주식수(보통주)	17,640,000	17,640,000	17,640,000		17,640,000	17,640,000	17,640,000	
