	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,682	1,414	1,680		395	408	792	
영업이익	113	122	107		35	11	104	
영업이익(발표기준)	113	122	107		35	11	104	
세전계속사업이익	78	82	-136		39	-221	134	
당기순이익	78	85	-139		38	-220	134	
당기순이익(지배)	78	73	-144		29	-212	139	
당기순이익(비지배)								
자산총계	1,977	3,417	3,498		3,476	3,498	3,796	
부채총계	607	1,050	1,138		959	1,138	1,155	
자본총계	1,371	2,367	2,360		2,517	2,360	2,641	
자본총계(지배)	1,371	2,254	2,212		2,360	2,212	2,480	
자본총계(비지배)								
자본금	299	442	466		442	466	481	
영업활동현금흐름	170	161	227		0	38	-11	
투자활동현금흐름	-294	-982	-98		24	-80	1	
재무활동현금흐름	52	824	25		61	20	-48	
CAPEX	69	17	219		44	128	42	
FCF	100	144	7		-43	-91	-53	
이자발생부채	368	528	542		595	542	457	
영업이익률	6.71	8.63	6.38		8.91	2.81	13.11	
순이익률	4.66	5.98	-8.29		9.70	-53.86	16.86	
ROE(%)	6.59	4.01	-6.43		5.51	-6.43	-0.97	
ROA(%)	4.12	3.14	-4.03		4.34	-4.03	-0.72	
부채비율	44.24	44.33	48.24		38.10	48.24	43.74	
자본유보율	374.53	426.92	389.59		442.44	389.59	425.78	
EPS(원)	62	35	-65		13	-94	58	
PER(배)	19.11	28.89	N/A		13.50	N/A	N/A	
BPS(원)	922	1,020	950		1,068	950	1,041	
PBR(배)	1.28	0.99	1.37		0.72	1.37	1.14	
현금DPS(원)	0	0	0		0	0		
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	149,575,728	220,938,274	232,929,770		220,938,274	232,929,770	240,299,490	
