	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	395	397	338		82	83	95	
영업이익	54	64	29		9	9	8	
영업이익(발표기준)	54	64	29		9	9	8	
세전계속사업이익	63	73	44		15	12	12	
당기순이익	53	51	35		12	9	9	
당기순이익(지배)	53	52	34		12	9	9	
당기순이익(비지배)	0							
자산총계	772	806	859		824	827	859	
부채총계	75	70	86		87	80	86	
자본총계	696	736	773		737	747	773	
자본총계(지배)	693	733	768		734	743	768	
자본총계(비지배)	4							
자본금	186	186	186		186	186	186	
영업활동현금흐름	69	55	60		24	12	19	
투자활동현금흐름	-39	-18	-17		3	1	-1	
재무활동현금흐름	-15	-15	-35		-20	-5	-5	
CAPEX	1	3	2		0	0	0	
FCF	68	52	58		24	12	19	
이자발생부채	0	0	22		29	28	22	
영업이익률	13.76	16.04	8.68		11.46	11.20	8.14	
순이익률	13.41	12.95	10.23		14.17	11.11	10.00	
ROE(%)	7.85	7.24	4.54		6.06	4.87	4.54	
ROA(%)	7.12	6.51	4.16		5.43	4.44	4.16	
부채비율	10.81	9.53	11.13		11.74	10.70	11.13	
자본유보율	273.29	296.54	306.91		297.07	301.86	306.91	
EPS(원)	142	139	92		31	24	25	
PER(배)	14.46	13.84	23.68		25.56	28.36	23.68	
BPS(원)	1,866	1,974	2,070		1,977	2,001	2,070	
PBR(배)	1.10	0.98	1.05		1.51	1.36	1.05	
현금DPS(원)	40	40	30		0	0	30	
현금배당수익률	1.94	2.08	1.38					
현금배당성향(%)	28.07	28.76	32.66		0.00	0.00	118.80	
발행주식수(보통주)	37,115,267	37,115,267	37,115,267		37,115,267	37,115,267	37,115,267	
