	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	45	57	123		19	51	38	
영업이익	-42	-52	-136		-32	-36	-49	
영업이익(발표기준)	-42	-52	-136		-32	-36	-49	
세전계속사업이익	-44	-96	-160		-28	-35	-78	
당기순이익	-44	-96	-159		-28	-35	-76	
당기순이익(지배)	-44	-96	-158		-28	-35	-76	
당기순이익(비지배)								
자산총계	102	359	470		335	516	470	
부채총계	274	77	345		95	308	345	
자본총계	-172	283	126		240	208	126	
자본총계(지배)	-172	283	124		240	206	124	
자본총계(비지배)								
자본금	4	59	60		60	60	60	
영업활동현금흐름	-72	-82	-139		-46	-36	-35	
투자활동현금흐름	20	-51	-234		-82	-127	27	
재무활동현금흐름	76	316	179		3	155	1	
CAPEX	5	46	83		1	28	4	
FCF	-77	-128	-222		-47	-64	-39	
이자발생부채	177	49	206		70	216	206	
영업이익률	-94.79	-92.67	-110.87		-163.14	-70.69	-131.19	
순이익률	-98.54	-170.43	-128.95		-146.80	-69.36	-202.59	
ROE(%)	28.00	-174.14	-77.93				-77.25	
ROA(%)	-48.39	-41.77	-38.28				-37.95	
부채비율	-159.39	27.15	274.49		39.59	148.53	274.49	
자본유보율	-4,322.92	396.43	124.42		321.06	261.84	124.42	
EPS(원)	-556	-989	-1,313		-235	-292	-629	
PER(배)		N/A	N/A				N/A	
BPS(원)	-1,953	2,358	1,027		1,984	1,701	1,027	
PBR(배)	0.00	3.15	5.13		3.07	2.94	5.13	
현금DPS(원)	0	0			0	0		
현금배당수익률		0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	4,242,350	11,823,545	11,931,045		11,931,045	11,931,045	11,931,045	
