	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	233,873	234,601	243,421	244,616	62,137	61,955	58,317	60,769
영업이익	13,753	12,615	11,511	12,416	3,124	1,483	3,831	3,310
영업이익(발표기준)	13,753	12,615	11,511		3,124	1,483	3,831	
세전계속사업이익	8,370	10,907	9,797	11,544	2,703	281	3,672	2,891
당기순이익	5,615	7,623	6,693	8,107	2,133	-68	2,266	2,153
당기순이익(지배)	4,767	6,885	6,192	7,360	1,897	244	2,083	2,047
당기순이익(비지배)	848							
자산총계	297,309	321,888	340,613	344,849	336,613	340,613	326,310	
부채총계	165,203	174,576	188,743	188,115	184,301	188,743	175,594	
자본총계	132,106	147,313	151,870	156,734	152,311	151,870	150,716	
자본총계(지배)	118,188	132,027	136,668	141,046	136,178	136,668	135,682	
자본총계(비지배)	13,918							
자본금	15,645	15,645	15,645	15,643	15,645	15,645	15,645	
영업활동현금흐름	38,777	40,105	37,452	42,304	9,381	5,354	9,243	
투자활동현금흐름	-34,832	-27,041	-38,875	-35,080	-9,917	-11,613	-13,749	
재무활동현금흐름	-13,635	-5,317	-2,497	-3,732	-695	8,108	-2,289	
CAPEX	24,422	22,609	32,633	30,635	8,320	8,081	8,948	
FCF	14,355	17,496	4,818	8,837	1,061	-2,726	295	
이자발생부채	67,764	67,554	74,288		64,083	74,288	79,849	
영업이익률	5.88	5.38	4.73	5.08	5.03	2.39	6.57	5.45
순이익률	2.40	3.25	2.75	3.31	3.43	-0.11	3.89	3.54
ROE(%)	4.10	5.50	4.61	5.30	4.59	4.61	4.46	
ROA(%)	1.86	2.46	2.02	2.37	2.09	2.02	1.93	
부채비율	125.05	118.51	124.28	120.02	121.00	124.28	116.51	
자본유보율	730.56	816.18	835.97		835.30	835.97	832.10	
EPS(원)	1,826	2,637	2,371	2,819	727	94	798	784
PER(배)	16.57	11.30	11.39	8.57	11.70	11.39	8.69	
BPS(원)	48,221	53,857	55,728	57,513	55,528	55,728	55,326	
PBR(배)	0.63	0.55	0.48	0.42	0.49	0.48	0.36	
현금DPS(원)	1,000	1,100	1,100	1,095	0	1,100		
현금배당수익률	3.31	3.69	4.07	4.53				
현금배당성향(%)	51.41	39.17	43.57	38.85	0.00	1,104.74		
발행주식수(보통주)	261,111,808	261,111,808	261,111,808		261,111,808	261,111,808	261,111,808	
