	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	421	420	468		113	118	135	
영업이익	92	51	32		1	10	6	
영업이익(발표기준)	92	51	32		1	10	6	
세전계속사업이익	98	61	43		4	13	9	
당기순이익	76	48	33		2	8	10	
당기순이익(지배)	76	48	33		2	8	10	
당기순이익(비지배)								
자산총계	609	581	866		760	822	866	
부채총계	136	71	314		236	290	314	
자본총계	472	511	552		524	532	552	
자본총계(지배)	472	511	552		524	532	552	
자본총계(비지배)								
자본금	34	34	34		34	34	34	
영업활동현금흐름	64	20	21		-4	17	-2	
투자활동현금흐름	-322	157	-218		-140	-97	-20	
재무활동현금흐름	262	-70	239		124	58	40	
CAPEX	6	2	110		94	13	3	
FCF	58	18	-90		-98	4	-5	
이자발생부채	82	22	256		168	228	256	
영업이익률	21.79	12.06	6.86		1.23	8.21	4.44	
순이익률	18.13	11.43	7.11		2.18	6.73	7.35	
ROE(%)		9.78	6.26		7.38	6.55	6.26	
ROA(%)		8.08	4.60		5.48	4.71	4.60	
부채비율	28.84	13.84	56.86		45.12	54.64	56.86	
자본유보율	1,293.61	1,435.93	1,540.34		1,474.40	1,497.91	1,540.34	
EPS(원)	1,264	712	493		37	118	146	
PER(배)	11.19	8.98	21.40		12.01	15.43	21.40	
BPS(원)	6,997	7,728	8,245		7,925	8,045	8,245	
PBR(배)	2.02	0.83	1.28		0.85	0.97	1.28	
현금DPS(원)	0	150	150		0	0	150	
현금배당수익률	0.00	2.35	1.42					
현금배당성향(%)	0.00	5.13	30.19		0.00	0.00	101.59	
발행주식수(보통주)	6,750,733	6,750,733	6,750,733		6,750,733	6,750,733	6,750,733	
