	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	9,624	7,142	4,621	6,271	1,448	656	1,645	1,194
영업이익	262	458	284	464	109	31	112	75
영업이익(발표기준)	262	458	284		109	31	112	
세전계속사업이익	263	279	124	394	72	16	25	61
당기순이익	191	252	95	311	56	14	20	40
당기순이익(지배)	191	252	95	312	56	14	20	44
당기순이익(비지배)								
자산총계	4,680	4,210	4,210	4,689	3,934	4,203	4,210	
부채총계	3,785	3,146	3,068	3,250	2,830	3,077	3,068	
자본총계	895	1,064	1,141	1,437	1,104	1,125	1,141	
자본총계(지배)	895	1,064	1,141	1,432	1,104	1,125	1,141	
자본총계(비지배)								
자본금	76	76	76	79	76	76	76	
영업활동현금흐름	557	-492	181	426	248	-454	434	
투자활동현금흐름	-467	120	74	-85	57	-13	4	
재무활동현금흐름	453	92	-295	-11	-243	240	-278	
CAPEX	81	81	13	55	4	3	5	
FCF	476	-573	167	317	244	-457	429	
이자발생부채	1,488	1,610	1,411		1,451	1,704	1,411	
영업이익률	2.72	6.41	6.15	7.40	7.50	4.80	6.81	6.28
순이익률	1.98	3.53	2.04	4.96	3.88	2.13	1.23	3.35
ROE(%)		25.75	8.57	24.25	18.51	6.81	8.57	
ROA(%)		5.67	2.25	6.99	4.48	1.73	2.25	
부채비율	423.00	295.61	268.87	226.14	256.29	273.42	268.87	
자본유보율	1,071.22	1,326.13	1,426.44		1,377.63	1,404.95	1,426.44	
EPS(원)	1,495	1,651	618	2,042	368	91	132	289
PER(배)	23.48	13.14	54.33	12.95	20.99	59.19	54.33	
BPS(원)	5,856	7,014	7,523	9,440	7,279	7,419	7,523	
PBR(배)	5.99	3.09	4.47	2.80	3.59	3.90	4.47	
현금DPS(원)	0	150	50	106	0	0	50	
현금배당수익률	0.00	0.69	0.15	0.40				
현금배당성향(%)	2.32	9.82	11.67	4.90	0.00	0.00	54.53	
발행주식수(보통주)	13,899,212	14,099,511	14,480,227		14,099,511	14,480,227	14,480,227	
