	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,660	7,710	7,748		1,340	1,061	2,398	
영업이익	199	160	243		-38	-50	139	
영업이익(발표기준)	199	160	243		-38	-50	139	
세전계속사업이익	190	154	176		-33	-78	94	
당기순이익	148	129	130		-22	-66	71	
당기순이익(지배)	148	129	130		-22	-66	71	
당기순이익(비지배)								
자산총계	6,458	6,539	6,972		5,580	5,511	6,972	
부채총계	3,456	3,519	3,907		2,504	2,501	3,907	
자본총계	3,002	3,020	3,065		3,076	3,010	3,065	
자본총계(지배)	3,002	3,020	3,065		3,076	3,010	3,065	
자본총계(비지배)								
자본금	275	275	275		275	275	275	
영업활동현금흐름	479	502	476		106	-48	148	
투자활동현금흐름	-380	-418	-386		-86	-118	-103	
재무활동현금흐름	-96	-102	-61		24	191	-72	
CAPEX	452	404	465		102	155	119	
FCF	27	98	10		4	-203	30	
이자발생부채	837	808	1,060		698	890	1,060	
영업이익률	2.60	2.07	3.13		-2.87	-4.73	5.82	
순이익률	1.94	1.67	1.68		-1.66	-6.20	2.97	
ROE(%)	5.01		4.28		4.37	4.90	4.28	
ROA(%)	2.34		1.93		2.44	2.70	1.93	
부채비율	115.14	116.51	127.49		81.41	83.08	127.49	
자본유보율	991.58	998.97	1,016.85		1,019.37	995.45	1,016.85	
EPS(원)	540	469	474		-81	-239	259	
PER(배)	11.17	11.52	11.06		11.35	10.07	11.06	
BPS(원)	10,916	10,981	11,145		11,186	10,946	11,145	
PBR(배)	0.55	0.49	0.47		0.49	0.49	0.47	
현금DPS(원)	250	250	250		0	0	250	
현금배당수익률	4.15	4.63	4.77					
현금배당성향(%)	46.30	53.32	52.75		0.00	0.00	96.48	
발행주식수(보통주)	27,500,000	27,500,000	27,500,000		27,500,000	27,500,000	27,500,000	
