	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	5	228	609		190	163	177	
영업이익	-12	6	111		43	29	32	
영업이익(발표기준)	-12	6	111		43	29	32	
세전계속사업이익	-8	33	95		47	11	35	
당기순이익	-9	36	74		47	-2	35	
당기순이익(지배)	-9	36	74		47	-2	35	
당기순이익(비지배)								
자산총계	687	862	921		921	921	885	
부채총계	458	602	602		597	602	547	
자본총계	229	260	319		324	319	338	
자본총계(지배)	229	260	319		324	319	338	
자본총계(비지배)								
자본금	181	184	184		184	184	184	
영업활동현금흐름	-480	121	-9		-52	51	-81	
투자활동현금흐름	-107	-10	-33		-15	-4	36	
재무활동현금흐름	388	76	11		-10	-27	-30	
CAPEX	107	0	2		14	-27		
FCF	-588	121	-11		-67	78	-81	
이자발생부채	410	472	517		544	517	488	
영업이익률	-241.74	2.53	18.27		22.50	17.58	17.99	
순이익률	-172.38	15.67	12.08		24.49	-1.46	19.49	
ROE(%)	-3.58	14.58	25.42		50.82	25.42	30.08	
ROA(%)	-1.74	4.60	8.25		15.71	8.25	10.86	
부채비율	199.56	231.87	188.94		184.18	188.94	162.02	
자본유보율	26.38	41.35	73.48		76.29	73.48	83.70	
EPS(원)	-231	940	1,939		1,229	-63	910	
PER(배)	N/A	5.13	3.38		1.76	3.38	2.25	
BPS(원)	6,051	6,849	8,406		8,542	8,406	8,901	
PBR(배)	0.79	0.70	0.78		0.73	0.78	0.60	
현금DPS(원)	96	308	415		0	415		
현금배당수익률	2.01	6.39	6.32			5.37		
현금배당성향(%)	-41.36	32.77	19.99		0.00	-615.98		
발행주식수(보통주)	3,792,775	3,792,775	3,792,775		3,792,775	3,792,775	3,792,775	
