	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,604	3,838	4,109	4,444	1,088	1,011	1,002	1,071
영업이익	426	486	513	561	167	117	91	148
영업이익(발표기준)	426	486	513		167	117	91	
세전계속사업이익	414	506	537	551	169	122	104	
당기순이익	307	383	408	447	127	93	81	
당기순이익(지배)	307	383	408	447	127	93	81	113
당기순이익(비지배)								
자산총계	2,347	2,681	3,191	3,566	2,922	3,051	3,191	
부채총계	631	697	949	1,016	817	853	949	
자본총계	1,715	1,984	2,242	2,550	2,105	2,198	2,242	
자본총계(지배)	1,715	1,984	2,242	2,550	2,105	2,198	2,242	
자본총계(비지배)								
자본금	304	304	304	304	304	304	304	
영업활동현금흐름	437	494	616	691	143	228	247	
투자활동현금흐름	-245	-411	-292	-62	-44	-145	-50	
재무활동현금흐름	-144	-84	-145	-131	-122	-3	-12	
CAPEX	209	85	54	0	4	14	5	
FCF	228	409	562	651	139	215	242	
이자발생부채	0	0	201		0	0	201	
영업이익률	11.83	12.67	12.49	12.62	15.35	11.63	9.09	13.82
순이익률	8.51	9.98	9.93	10.06	11.70	9.21	8.06	
ROE(%)	18.77	20.71	19.30	18.66	19.95	19.56	19.30	
ROA(%)	13.53	15.24	13.89	13.23	14.72	14.22	13.89	
부채비율	36.81	35.14	42.33	39.84	38.82	38.80	42.33	
자본유보율	489.11	588.57	676.42		628.24	658.89	676.42	
EPS(원)	505	631	672	736	210	153	133	186
PER(배)	17.20	17.36	20.77	26.01	26.07	19.74	20.77	
BPS(원)	2,869	3,318	3,750	4,201	3,521	3,677	3,750	
PBR(배)	3.03	3.30	3.72	4.56	4.81	3.58	3.72	
현금DPS(원)	140	190	230	230	0	0	230	
현금배당수익률	1.61	1.74	1.65	1.20				
현금배당성향(%)	27.29	29.65	33.72	31.24	0.00	0.00	170.23	
발행주식수(보통주)	60,714,820	60,714,820	60,714,820		60,714,820	60,714,820	60,714,820	
