	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	4,607	5,039	5,175		1,298	1,218	1,388	
영업이익	254	283	-14		1	-179	-10	
영업이익(발표기준)	254	283	-14		1	-179	-10	
세전계속사업이익	204	164	-226		-84	-282	-23	
당기순이익	198	127	-134		-48	-206	-12	
당기순이익(지배)	198	127	-134		-48	-206	-12	
당기순이익(비지배)								
자산총계	5,639	5,647	6,127		6,316	6,127	6,139	
부채총계	2,796	2,878	3,598		3,525	3,598	3,628	
자본총계	2,843	2,768	2,529		2,791	2,529	2,511	
자본총계(지배)	2,843	2,768	2,529		2,791	2,529	2,511	
자본총계(비지배)								
자본금	196	216	227		227	227	238	
영업활동현금흐름	737	666	414		64	43	50	
투자활동현금흐름	-479	-226	-140		-85	-46	-60	
재무활동현금흐름	-54	-79	-135		-14	-12	-12	
CAPEX	167	151	121		37	30	30	
FCF	570	516	293		27	13	19	
이자발생부채	1,304	1,304	1,659		1,668	1,659	1,680	
영업이익률	5.50	5.63	-0.27		0.07	-14.68	-0.75	
순이익률	4.31	2.52	-2.60		-3.71	-16.88	-0.90	
ROE(%)	7.18	4.53	-5.08		1.55	-5.08	-7.73	
ROA(%)	3.56	2.25	-2.28		0.73	-2.28	-3.29	
부채비율	98.33	103.98	142.29		126.28	142.29	144.46	
자본유보율	1,352.88	1,187.10	1,032.51		1,142.50	1,032.51	971.95	
EPS(원)	834	534	-565		-202	-863	-52	
PER(배)	25.57	36.51	N/A		79.98	N/A	N/A	
BPS(원)	11,948	11,635	10,630		11,733	10,630	10,556	
PBR(배)	1.78	1.68	1.50		1.24	1.50	1.19	
현금DPS(원)	330	363	0	400	0	0		
현금배당수익률	1.55	1.86	0.00	2.96	0.00			
현금배당성향(%)	39.56	67.86	0.00		0.00	0.00		
발행주식수(보통주)	23,803,285	23,803,285	23,803,285		23,803,285	23,803,285	23,803,285	
