	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,517	6,220	8,263		2,244	1,930	2,281	
영업이익	114	30	269		96	38	98	
영업이익(발표기준)	114	30	269		96	38	98	
세전계속사업이익	127	-113	192		78	3	36	
당기순이익	64	-160	124		41	-17	35	
당기순이익(지배)	51	-171	97		32	-25	30	
당기순이익(비지배)	13							
자산총계	4,664	7,237	7,946		7,813	7,819	7,946	
부채총계	2,870	5,452	6,117		5,998	6,031	6,117	
자본총계	1,794	1,785	1,829		1,815	1,788	1,829	
자본총계(지배)	1,495	1,329	1,409		1,407	1,372	1,409	
자본총계(비지배)	299							
자본금	144	144	146		144	144	146	
영업활동현금흐름	214	226	175		129	112	172	
투자활동현금흐름	-70	-2,121	-590		-559	-129	-165	
재무활동현금흐름	271	1,742	322		263	77	-21	
CAPEX	401	607	584		66	223	118	
FCF	-188	-381	-409		64	-111	53	
이자발생부채	1,457	3,457	3,947		3,903	4,016	3,947	
영업이익률	2.06	0.49	3.26		4.27	1.95	4.30	
순이익률	1.16	-2.58	1.50		1.81	-0.86	1.54	
ROE(%)	3.34	-12.11	7.06		-1.38	2.67	7.06	
ROA(%)	1.41	-2.70	1.64		0.07	0.94	1.64	
부채비율	159.93	305.46	334.45		330.47	337.25	334.45	
자본유보율	913.87	765.53	803.07		809.20	792.13	803.07	
EPS(원)	177	-595	336		111	-85	106	
PER(배)	18.31	N/A	8.25		N/A	23.58	8.25	
BPS(원)	5,572	4,977	5,200		5,271	5,140	5,200	
PBR(배)	0.58	0.43	0.53		0.55	0.57	0.53	
현금DPS(원)	140	100	50		0	0	50	
현금배당수익률	4.31	4.66	1.80					
현금배당성향(%)	73.83	-15.61	14.02		0.00	0.00	44.50	
발행주식수(보통주)	28,722,222	28,722,222	28,722,222		28,722,222	28,722,222	28,722,222	
