	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,517	2,508	2,401		104	697	480	
영업이익	47	-33	29		-3	29	8	
영업이익(발표기준)	47	-33	29		-3	29	8	
세전계속사업이익	-85	-147	-45		-10	-29	20	
당기순이익	-144	-117	-44		-6	-35	20	
당기순이익(지배)	-86	-3	-4		-6	-7	-2	
당기순이익(비지배)	-59							
자산총계	3,742	3,670	3,739		3,685	3,739	3,668	
부채총계	2,160	2,218	2,186		2,092	2,186	2,095	
자본총계	1,582	1,453	1,553		1,593	1,553	1,573	
자본총계(지배)	228	246	249		399	249	247	
자본총계(비지배)	1,354							
자본금	55	125	125		125	125	125	
영업활동현금흐름	160	308	-449		-81	-25	73	
투자활동현금흐름	-8	-33	12		7	1	-90	
재무활동현금흐름	-56	-191	392		-53	-5	-53	
CAPEX	6	57	5		0	4	95	
FCF	154	251	-454		-81	-29	-22	
이자발생부채	1,289	1,084	1,306		1,301	1,306	1,268	
영업이익률	1.88	-1.31	1.20		-2.46	4.15	1.67	
순이익률	-5.74	-4.67	-1.82		-6.03	-5.00	4.08	
ROE(%)	-33.33	-1.07	-1.45		26.50			
ROA(%)	-3.70	-3.16	-1.18		18.91			
부채비율	136.51	152.68	140.72		131.37	140.72	133.15	
자본유보율	-21.67	-43.04	-40.73		78.56	-40.73	-41.99	
EPS(원)	-410	-11	-14		-25	-28	-6	
PER(배)	N/A	N/A	N/A		3.21			
BPS(원)	1,038	984	994		1,596	994	988	
PBR(배)	1.76	1.52	1.44		0.96	1.44	1.02	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	21,927,844	25,016,587	25,016,587		25,016,587	25,016,587	25,016,587	
