	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,318	8,165	9,767		2,223	3,330	2,297	
영업이익	714	659	582		132	188	82	
영업이익(발표기준)	714	659	582		132	188	82	
세전계속사업이익	712	653	562		137	176	68	
당기순이익	561	465	413		102	128	49	
당기순이익(지배)	561	465	413		102	128	49	
당기순이익(비지배)								
자산총계	72,099	72,503	77,384		76,981	76,609	77,384	
부채총계	65,019	64,986	69,488		69,244	68,741	69,488	
자본총계	7,080	7,517	7,896		7,737	7,869	7,896	
자본총계(지배)	7,080	7,517	7,896		7,737	7,869	7,896	
자본총계(비지배)								
자본금	5,376	5,376	5,376		5,376	5,376	5,376	
영업활동현금흐름	-2,699	4,492	-3,402		-2,395	-1,566	-485	
투자활동현금흐름	6	-38	-217		-182	-5	-22	
재무활동현금흐름	3,511	-2,185	2,243		1,512	432	-155	
CAPEX	19	43	26		6	3	14	
FCF								
이자발생부채	11,121	8,916	11,527		11,232	11,411	11,527	
영업이익률	9.76	8.07	5.96		5.93	5.65	3.57	
순이익률	7.67	5.69	4.23		4.58	3.85	2.12	
ROE(%)	8.18	6.37	5.36		4.87	5.61	5.36	
ROA(%)	0.86	0.64	0.55		0.47	0.58	0.55	
부채비율	918.36	864.53	880.08		894.99	873.62	880.08	
자본유보율	31.75	39.88	46.93		43.97	46.42	46.93	
EPS(원)	579	480	427		105	132	50	
PER(배)	6.03	4.95	5.37		7.23	4.84	5.37	
BPS(원)	7,311	7,762	8,153		7,989	8,125	8,153	
PBR(배)	0.48	0.31	0.28		0.34	0.26	0.28	
현금DPS(원)	0	60	70		0	0	70	
현금배당수익률	0.00	2.53	3.06					
현금배당성향(%)	0.00	12.50	16.40		0.00	0.00	139.10	
발행주식수(보통주)	96,866,418	96,866,418	96,866,418		96,866,418	96,866,418	96,866,418	
