	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	224	324	359		77	97	65	
영업이익	46	42	37		2	3	-9	
영업이익(발표기준)	46	42	37		2	3	-9	
세전계속사업이익	62	5	48		-2	20	-10	
당기순이익	49	-7	37		-2	14	-9	
당기순이익(지배)	49	-1	32		0	12	-10	
당기순이익(비지배)								
자산총계	1,003	933	1,088		968	1,088	995	
부채총계	255	205	342		238	342	245	
자본총계	748	728	746		730	746	750	
자본총계(지배)	571	556	569		557	569	559	
자본총계(비지배)	177							
자본금	31	31	31		31	31	31	
영업활동현금흐름	34	69	90		55	46	-13	
투자활동현금흐름	-104	-76	45		31	-47	-12	
재무활동현금흐름	62	-18	-20		-8	-1	19	
CAPEX	0	43	3		0	1	2	
FCF	34	25	87		54	44	-15	
이자발생부채	0	0	15		16	15	14	
영업이익률	20.61	13.06	10.25		3.25	3.41	-13.42	
순이익률	21.89	-2.15	10.25		-2.62	14.89	-13.59	
ROE(%)	8.59	-0.24	5.74		-2.58	5.74	1.38	
ROA(%)	8.31	-0.72	3.64		-1.04	3.64	1.13	
부채비율	34.16	28.15	45.78		32.60	45.78	32.72	
자본유보율	1,790.27	1,757.88	1,839.92		1,799.52	1,839.92	1,784.83	
EPS(원)	889	-22	528		7	196	-162	
PER(배)	11.58	N/A	15.54		N/A	15.54	50.23	
BPS(원)	9,490	9,451	9,836		9,623	9,836	9,665	
PBR(배)	1.09	0.89	0.83		0.96	0.83	0.65	
현금DPS(원)	120	120	120		0	120		
현금배당수익률	1.17	1.43	1.46					
현금배당성향(%)	14.74	-519.06	21.50		0.00	58.00		
발행주식수(보통주)	6,120,788	6,120,788	6,120,788		6,120,788	6,120,788	6,120,788	
