	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,391	2,267	2,734	3,918	648	676	979	930
영업이익	58	62	253	461	19	27	183	87
영업이익(발표기준)	58	62	253		19	27	183	
세전계속사업이익	105	59	238	469	24	35	158	92
당기순이익	7	-30	177	353	16	30	119	90
당기순이익(지배)	7	-30	177	351	16	30	119	65
당기순이익(비지배)								
자산총계	3,664	3,601	3,976	4,372	3,697	3,767	3,976	
부채총계	561	564	849	981	675	754	849	
자본총계	3,103	3,037	3,127	3,391	3,021	3,013	3,127	
자본총계(지배)	3,103	3,037	3,127	3,391	3,021	3,013	3,127	
자본총계(비지배)								
자본금	220	220	220	220	220	220	220	
영업활동현금흐름	-154	428	-4	453	-117	43	279	
투자활동현금흐름	130	-1,128	144	-133	148	17	-105	
재무활동현금흐름	-53	-44	-15	-63	-60	-4	53	
CAPEX	104	266	315	147	120	10	159	
FCF	-259	162	-319		-237	33	120	
이자발생부채	136	133	208		157	155	208	
영업이익률	2.44	2.72	9.25	11.77	2.98	3.97	18.70	9.35
순이익률	0.31	-1.31	6.48	9.01	2.44	4.43	12.14	9.68
ROE(%)	0.24	-0.97	5.74	10.77	-0.03	0.52	5.74	
ROA(%)	0.20	-0.82	4.67	8.46	-0.03	0.43	4.67	
부채비율	18.08	18.57	27.14	28.94	22.35	25.03	27.14	
자본유보율	1,395.07	1,380.33	1,421.00		1,372.54	1,369.14	1,421.00	
EPS(원)	17	-68	403	798	36	68	270	148
PER(배)	316.65	N/A	19.45	9.44	N/A	230.73	19.45	
BPS(원)	7,565	7,403	7,623	8,265	7,365	7,345	7,623	
PBR(배)	0.71	0.95	1.03	0.91	1.22	1.14	1.03	
현금DPS(원)	100	100	120	180	0	0	120	
현금배당수익률	1.87	1.42	1.53	2.39				
현금배당성향(%)	551.27	-137.72	27.81	22.54	0.00	0.00	41.43	
발행주식수(보통주)	43,960,757	43,960,757	43,960,757		43,960,757	43,960,757	43,960,757	
