	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	874	896	575		165	130	192	
영업이익	110	129	59		20	11	19	
영업이익(발표기준)	110	129	59		20	11	19	
세전계속사업이익	113	119	62		22	13	17	
당기순이익	91	93	48		16	10	13	
당기순이익(지배)	92	93	48		17	10	13	
당기순이익(비지배)	-1							
자산총계	849	871	1,011		1,120	1,011	1,120	
부채총계	379	353	487		605	487	596	
자본총계	470	518	524		515	524	524	
자본총계(지배)	474	522	528		519	528	528	
자본총계(비지배)	-4							
자본금	81	81	81		81	81	81	
영업활동현금흐름	105	69	20		82	79	-66	
투자활동현금흐름	9	0	15		10	10	-1	
재무활동현금흐름	-38	-31	-61		-72	0	22	
CAPEX	1	2	0		0	0	0	
FCF	104	67	20		81	79	-66	
이자발생부채	27	35	18		18	18	54	
영업이익률	12.57	14.45	10.35		11.96	8.57	9.68	
순이익률	10.38	10.38	8.35		9.98	8.07	6.86	
ROE(%)	20.63	18.70	9.11		8.06	9.11	9.34	
ROA(%)	10.98	10.82	5.10		3.97	5.10	5.09	
부채비율	80.75	68.17	92.94		117.37	92.94	113.76	
자본유보율	544.93	636.34	674.34		663.21	674.34	690.92	
EPS(원)	566	576	296		103	65	81	
PER(배)	7.30	7.13	12.70		14.73	12.70	10.12	
BPS(원)	3,413	3,903	4,101		4,031	4,101	4,260	
PBR(배)	1.21	1.05	0.92		0.95	0.92	0.73	
현금DPS(원)	120	120	100		0	100		
현금배당수익률	2.90	2.92	2.66					
현금배당성향(%)	18.19	17.24	26.92		0.00	122.80		
발행주식수(보통주)	16,163,092	16,163,092	16,163,092		16,163,092	16,163,092	16,163,092	
