	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	592	535	446		103	127	103	
영업이익	69	31	-15		-5	1	-14	
영업이익(발표기준)	69	31	-15		-5	1	-14	
세전계속사업이익	66	43	-14		-3	4	-19	
당기순이익	58	39	-15		-3	3	-20	
당기순이익(지배)	58	39	-15		-3	3	-20	
당기순이익(비지배)								
자산총계	614	589	559		565	569	559	
부채총계	146	114	106		96	97	106	
자본총계	468	475	453		469	473	453	
자본총계(지배)	468	475	453		469	473	453	
자본총계(비지배)								
자본금	27	27	27		27	27	27	
영업활동현금흐름	74	71	17		-12	8	12	
투자활동현금흐름	-84	-126	-24		13	-41	-7	
재무활동현금흐름	65	-44	-8		-5	-1	2	
CAPEX	34	42	28		10	7	6	
FCF	40	29	-11		-22	0	6	
이자발생부채	49	37	39		37	36	39	
영업이익률	11.63	5.87	-3.37		-4.59	0.98	-13.33	
순이익률	9.81	7.29	-3.33		-2.49	2.70	-19.02	
ROE(%)	14.90	8.27	-3.20		4.73	2.67	-3.20	
ROA(%)	10.46	6.49	-2.59		3.84	2.16	-2.59	
부채비율	31.12	23.91	23.52		20.52	20.42	23.52	
자본유보율	1,640.93	1,766.82	1,692.21		1,752.80	1,765.66	1,692.21	
EPS(원)	1,218	729	-278		-48	64	-367	
PER(배)	14.62	15.56	N/A		24.85	53.47	N/A	
BPS(원)	8,754	9,328	8,928		9,251	9,325	8,928	
PBR(배)	2.03	1.22	1.08		1.12	1.37	1.08	
현금DPS(원)	100	100	50		0	0	50	
현금배당수익률	0.56	0.88	0.52					
현금배당성향(%)	9.21	13.09	-17.08		0.00	0.00	-12.91	
발행주식수(보통주)	5,345,090	5,345,090	5,345,090		5,345,090	5,345,090	5,345,090	
