	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,766	1,861	2,020		461	493	551	
영업이익	110	33	48		-9	12	33	
영업이익(발표기준)	110	33	48		-9	12	33	
세전계속사업이익	97	12	73		-5	5	29	
당기순이익	59	5	66		-2	4	23	
당기순이익(지배)	34	3	49		3	4	5	
당기순이익(비지배)	25							
자산총계	1,846	1,907	2,415		2,548	2,522	2,415	
부채총계	680	748	1,200		1,360	1,330	1,200	
자본총계	1,166	1,159	1,215		1,187	1,192	1,215	
자본총계(지배)	877	869	907		898	902	907	
자본총계(비지배)	289							
자본금	50	50	50		50	50	50	
영업활동현금흐름	59	98	364		-3	116	104	
투자활동현금흐름	-95	-96	-76		35	-33	-50	
재무활동현금흐름	26	30	-322		-40	-104	-100	
CAPEX	97	81	59		14	20	7	
FCF	-38	17	305		-18	96	96	
이자발생부채	399	449	895		1,089	1,030	895	
영업이익률	6.23	1.78	2.38		-1.88	2.37	6.07	
순이익률	3.32	0.25	3.27		-0.50	0.91	4.17	
ROE(%)	3.92	0.38	5.49		5.01	4.86	5.49	
ROA(%)	3.25	0.24	3.06		1.79	1.69	3.06	
부채비율	58.29	64.55	98.79		114.57	111.61	98.79	
자본유보율	1,652.42	1,631.47	1,708.88		1,691.39	1,699.08	1,708.88	
EPS(원)	338	33	487		33	38	49	
PER(배)	35.39	338.55	52.05		38.58	29.73	52.05	
BPS(원)	8,770	8,686	9,069		8,982	9,018	9,069	
PBR(배)	1.36	1.28	2.80		1.89	1.41	2.80	
현금DPS(원)	150	100	100		0	0	100	
현금배당수익률	1.26	0.90	0.39					
현금배당성향(%)	44.43	305.00	20.53		0.00	0.00	204.05	
발행주식수(보통주)	10,000,000	10,000,000	10,000,000		10,000,000	10,000,000	10,000,000	
