	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,537	2,541	2,319		625	656	665	
영업이익	35	34	78		32	38	37	
영업이익(발표기준)	35	34	78		32	38	37	
세전계속사업이익	29	27	67		30	33	37	
당기순이익	25	25	56		23	27	29	
당기순이익(지배)	25	25	56		23	27	29	
당기순이익(비지배)								
자산총계	1,953	1,891	1,868		1,863	1,868	1,881	
부채총계	855	818	783		794	783	796	
자본총계	1,097	1,072	1,085		1,070	1,085	1,085	
자본총계(지배)	1,097	1,072	1,085		1,070	1,085	1,085	
자본총계(비지배)								
자본금	100	100	120		100	120	120	
영업활동현금흐름	137	149	221		32	61	84	
투자활동현금흐름	92	-187	-75		-47	-29	-3	
재무활동현금흐름	-124	-73	-113		-9	-21	-36	
CAPEX	68	63	60		22	10	13	
FCF	68	86	161		10	52	71	
이자발생부채	493	470	417		435	417	390	
영업이익률	1.39	1.32	3.37		5.15	5.76	5.53	
순이익률	1.00	0.99	2.41		3.68	4.16	4.39	
ROE(%)	2.24	2.32	5.17		3.70	5.17	6.41	
ROA(%)	1.26	1.31	2.97		2.08	2.97	3.64	
부채비율	77.94	76.31	72.19		74.22	72.19	73.31	
자본유보율	997.42	990.92	819.59		988.07	819.59	820.28	
EPS(원)	105	105	233		96	114	121	
PER(배)	34.29	28.65	14.86		17.34	14.86	10.09	
BPS(원)	4,573	4,544	4,597		4,532	4,597	4,606	
PBR(배)	0.79	0.66	0.75		0.63	0.75	0.63	
현금DPS(원)	342	133	162		0	120		
현금배당수익률	9.48	4.44	4.68					
현금배당성향(%)	325.06	124.79	68.31		0.00	103.76		
발행주식수(보통주)	24,000,000	24,000,000	24,000,000		24,000,000	24,000,000	24,000,000	
