	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	17,113	17,127	19,224	19,335	4,296	5,725	4,975	4,395
영업이익	565	386	590	709	191	391	-43	30
영업이익(발표기준)	565	386	590		191	391	-43	
세전계속사업이익	719	-478	-68	428	87	229	-429	8
당기순이익	461	-498	-173	287	59	177	-414	-30
당기순이익(지배)	433	-508	-2	312	66	189	-285	14
당기순이익(비지배)	28							
자산총계	11,961	11,707	11,795	12,422	12,226	13,069	11,795	
부채총계	6,225	6,781	7,245	7,731	7,394	8,084	7,245	
자본총계	5,736	4,927	4,550	4,691	4,832	4,985	4,550	
자본총계(지배)	4,757	4,122	3,978	3,992	4,072	4,245	3,978	
자본총계(비지배)	979							
자본금	200	200	200	200	200	200	200	
영업활동현금흐름	718	-214	879	711	-806	561	475	
투자활동현금흐름	-1,295	-251	-154	-583	62	-64	-170	
재무활동현금흐름	-671	198	-270	52	562	71	-437	
CAPEX	254	317	448	308	113	94	126	
FCF	464	-531	431	254	-919	467	349	
이자발생부채	4,604	5,028	5,350		5,711	5,959	5,350	
영업이익률	3.30	2.25	3.07	3.67	4.45	6.82	-0.86	0.69
순이익률	2.69	-2.91	-0.90	1.49	1.37	3.08	-8.31	-0.68
ROE(%)	9.34	-11.43	-0.06	7.83	-5.72	-6.05	-0.06	
ROA(%)	3.74	-4.21	-1.47	2.37	-2.33	-2.41	-1.47	
부채비율	108.53	137.63	159.22	164.82	153.02	162.15	159.22	
자본유보율	2,370.44	2,095.40	2,027.16		2,055.39	2,152.13	2,027.16	
EPS(원)	1,081	-1,269	-6	780	166	473	-713	34
PER(배)	24.92	N/A	N/A	16.61	N/A	N/A	N/A	
BPS(원)	12,122	10,506	10,137	10,175	10,379	10,819	10,137	
PBR(배)	2.22	1.89	1.71	1.27	2.02	1.78	1.71	
현금DPS(원)	450	450	500	519	0	0	500	
현금배당수익률	1.67	2.27	2.89	4.01				
현금배당성향(%)	40.83	-34.79	-7,871.26	66.53	0.00	0.00	-68.83	
발행주식수(보통주)	40,000,000	40,000,000	40,000,000		40,000,000	40,000,000	40,000,000	
