	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	553	481	373		111	134	100	
영업이익	21	-85	-245		-59	-56	-30	
영업이익(발표기준)	21	-85	-245		-59	-56	-30	
세전계속사업이익	5	-82	-413		-66	-212	-37	
당기순이익	10	-71	-367		-62	-176	-37	
당기순이익(지배)	4	-76	-356		-59	-177	-34	
당기순이익(비지배)	6							
자산총계	882	952	782		1,002	782	802	
부채총계	439	495	618		665	618	676	
자본총계	443	457	164		337	164	126	
자본총계(지배)	418	427	149		318	149	113	
자본총계(비지배)	26							
자본금	53	54	55		55	55	55	
영업활동현금흐름	22	-32	-113		-30	-4	-6	
투자활동현금흐름	-94	-34	-40		19	39	-18	
재무활동현금흐름	79	121	176		35	-65	33	
CAPEX	9	6	11		2	2	1	
FCF	14	-38	-124		-32	-6	-8	
이자발생부채	342	374	485		554	485	523	
영업이익률	3.82	-17.70	-65.66		-53.35	-41.75	-30.25	
순이익률	1.85	-14.85	-98.36		-56.06	-131.60	-36.88	
ROE(%)	1.01	-18.02	-123.91		-63.43	-123.91	-133.16	
ROA(%)	1.16	-7.78	-42.31		-26.08	-42.31	-37.35	
부채비율	99.02	108.25	376.05		197.57	376.05	537.18	
자본유보율	658.41	642.97	127.16		428.76	127.16	64.55	
EPS(원)	38	-710	-3,276		-542	-1,612	-313	
PER(배)	560.61	N/A	N/A		N/A	N/A	N/A	
BPS(원)	4,163	4,075	1,369		2,943	1,369	1,038	
PBR(배)	5.10	5.29	15.44		7.36	15.44	12.09	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	10,654,500	10,798,868	11,007,614		10,947,683	11,007,614	11,007,614	
