	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,048	16,945	20,930		5,457	5,402	5,153	
영업이익	84	644	973		274	386	162	
영업이익(발표기준)	84	644	973		274	386	162	
세전계속사업이익	33	208	526		212	366	-167	
당기순이익	19	84	416		152	271	-97	
당기순이익(지배)	20	94	381		151	253	-107	
당기순이익(비지배)	-1							
자산총계	19,070	25,427	27,162		27,001	27,467	27,162	
부채총계	10,798	12,848	14,154		14,024	14,068	14,154	
자본총계	8,272	12,579	13,008		12,977	13,399	13,008	
자본총계(지배)	8,247	11,748	12,096		12,092	12,489	12,096	
자본총계(비지배)	25							
자본금	21	32	32		32	32	32	
영업활동현금흐름	310	1,847	1,910		512	799	554	
투자활동현금흐름	-1,405	-328	-1,947		-184	-328	-826	
재무활동현금흐름	960	-184	171		25	-122	-28	
CAPEX	169	891	787		200	201	189	
FCF	141	956	1,123		312	598	365	
이자발생부채	6,845	7,972	9,337		8,891	9,013	9,337	
영업이익률	2.08	3.80	4.65		5.02	7.14	3.15	
순이익률	0.48	0.50	1.99		2.78	5.02	-1.88	
ROE(%)		0.94	3.19		1.78	3.12	3.19	
ROA(%)		0.38	1.58		0.76	1.44	1.58	
부채비율	130.54	102.13	108.81		108.07	105.00	108.81	
자본유보율	39,099.64	37,027.92	37,856.29		37,488.84	38,240.95	37,856.29	
EPS(원)	2,170	2,187	5,932		2,355	3,942	-1,662	
PER(배)	67.27	69.06	25.20		51.13	26.90	25.20	
BPS(원)	196,156	183,215	188,635		188,586	194,776	188,635	
PBR(배)	0.74	0.82	0.79		0.91	0.75	0.79	
현금DPS(원)	280	1,300	1,300		0	0	1,300	
현금배당수익률	0.19	0.86	0.87					
현금배당성향(%)	58.08	89.03	21.90		0.00	0.00	-78.14	
발행주식수(보통주)	4,209,102	6,416,717	6,416,717		6,416,717	6,416,717	6,416,717	
