	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,121	5,921	10,722		2,788	2,843	2,563	2,501
영업이익	306	348	464		227	62	84	114
영업이익(발표기준)	306	348	464		227	62	84	
세전계속사업이익	454	2,792	822		286	174	183	190
당기순이익	356	2,647	646		216	96	192	
당기순이익(지배)	356	2,647	646		216	96	192	148
당기순이익(비지배)								
자산총계	6,071	11,369	12,019		11,898	12,090	12,019	
부채총계	870	1,530	1,621		1,886	1,811	1,621	
자본총계	5,201	9,839	10,397		10,012	10,280	10,397	
자본총계(지배)	5,201	9,839	10,397		10,012	10,280	10,397	
자본총계(비지배)								
자본금	244	407	407		407	407	407	
영업활동현금흐름	689	378	1,793		340	400	656	
투자활동현금흐름	-576	-159	-1,490		-41	-922	-537	
재무활동현금흐름	-62	-154	-161		-216	19	6	
CAPEX	559	403	908		174	208	326	
FCF	130	-25	885		166	192	330	
이자발생부채	63	128	234		215	234	234	
영업이익률	5.97	5.88	4.33		8.14	2.19	3.28	4.58
순이익률	6.95	44.71	6.02		7.75	3.39	7.49	
ROE(%)	7.22		6.38				6.38	
ROA(%)	6.11		5.52				5.52	
부채비율	16.73	15.55	15.60		18.84	17.61	15.60	
자본유보율	2,101.53	2,432.10	2,552.97		2,468.47	2,492.15	2,552.97	
EPS(원)	730	5,152	794		266	118	236	182
PER(배)	13.51	1.77	13.16			2.97	13.16	
BPS(원)	12,488	14,153	14,955		14,776	15,170	14,955	
PBR(배)	0.79	0.64	0.70		0.80	0.72	0.70	
현금DPS(원)	300	300	300		0	0	300	
현금배당수익률	3.04	3.30	2.87				2.90	
현금배당성향(%)	35.09	7.89	32.33		0.00	0.00	108.69	
발행주식수(보통주)	48,796,300	78,006,972	78,006,972		78,006,972	78,006,972	78,006,972	
