	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,258	1,193	1,231		367	320	266	
영업이익	101	80	29		4	3	6	
영업이익(발표기준)	101	80	29		4	3	6	
세전계속사업이익	98	77	27		5	4	1	
당기순이익	77	48	16		2	1	0	
당기순이익(지배)	79	51	18		2	1	1	
당기순이익(비지배)	-2							
자산총계	733	958	922		1,037	941	922	
부채총계	172	213	180		295	199	180	
자본총계	561	745	742		741	742	742	
자본총계(지배)	556	743	741		739	740	741	
자본총계(비지배)	5							
자본금	44	55	105		55	105	105	
영업활동현금흐름	-55	54	-17		-69	84	-34	
투자활동현금흐름	46	-235	116		47	16	22	
재무활동현금흐름	8	176	-91		13	-82	-11	
CAPEX	3	2	2		0	2	0	
FCF	-59	52	-19		-69	82	-34	
이자발생부채	63	98	75		163	83	75	
영업이익률	8.06	6.75	2.37		1.19	1.04	2.09	
순이익률	6.13	4.03	1.27		0.47	0.23	0.05	
ROE(%)	15.18	7.90	2.43			0.23	2.43	
ROA(%)	11.18	5.69	1.66			-0.15	1.66	
부채비율	30.66	28.60	24.22		39.80	26.84	24.22	
자본유보율	1,147.63	1,251.46	602.36		1,247.13	601.31	602.36	
EPS(원)	460	282	89		12	6	5	
PER(배)		12.73	31.23		39.47	342.63	31.23	
BPS(원)	3,225	3,689	3,678		3,669	3,673	3,678	
PBR(배)	0.00	0.97	0.76		0.92	0.79	0.76	
현금DPS(원)	116	90	30		0	0	30	
현금배당수익률		2.50	1.08					
현금배당성향(%)	25.24	35.35	33.58		0.00	0.00	546.03	
발행주식수(보통주)	17,244,056	20,147,430	20,147,430		20,147,430	20,147,430	20,147,430	
