	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	260,871	234,305	249,785	103,490	64,618	68,140	55,332	
영업이익	9,534	6,502	494	-2,110	563	882	-1,328	410
영업이익(발표기준)	9,534	6,502	494		563	882	-1,328	
세전계속사업이익	9,645	6,364	349	3,193	644	908	-1,568	170
당기순이익	6,887	4,465	587	2,380	655	730	-1,030	
당기순이익(지배)	5,849	4,153	1,004	2,205	709	660	-557	420
당기순이익(비지배)	1,038							
자산총계	1,259,945	1,320,845	1,418,501	1,379,753	1,361,556	1,382,954	1,418,501	
부채총계	1,157,564	1,206,548	1,278,568	1,248,087	1,239,017	1,252,459	1,278,568	
자본총계	102,381	114,297	139,933	131,667	122,539	130,495	139,933	
자본총계(지배)	93,516	103,069	126,859	107,440	110,487	118,205	126,859	
자본총계(비지배)	8,865							
자본금	43,426	43,426	43,426	43,430	43,426	43,426	43,426	
영업활동현금흐름	33,187	16,429	10,075		-4,909	16,580	5,230	
투자활동현금흐름	-40,662	-18,322	-21,729		6,844	-24,309	-2,567	
재무활동현금흐름	4,806	14,334	2,731		-2,318	5,442	-63	
CAPEX	1,137	1,673	1,017		304	325	165	
FCF								
이자발생부채	3,419	6,903	5,560		5,559	5,582	5,560	
영업이익률	3.65	2.77	0.20	-2.04	0.87	1.29	-2.40	
순이익률	2.64	1.91	0.24	2.30	1.01	1.07	-1.86	
ROE(%)	7.70	4.54	0.51	1.88	2.41	1.84	0.87	
ROA(%)	0.56	0.35	0.04	0.17	0.18	0.12	0.04	
부채비율	1,130.64	1,055.63	913.70	947.91	1,011.12	959.78	913.70	
자본유보율	157.04	184.47	243.51		203.45	221.78	243.51	
EPS(원)	673	478	116	254	82	76	-64	48
PER(배)	10.26	8.83	19.98	6.34	11.04	10.14	19.98	
BPS(원)	12,446	13,717	16,883	14,299	14,704	15,732	16,883	
PBR(배)	0.56	0.31	0.14	0.11	0.22	0.15	0.14	
현금DPS(원)	140	100	30	51	0	0	30	
현금배당수익률	2.03	2.37	1.30	3.18				
현금배당성향(%)	17.98	18.09	22.45	20.17	0.00	0.00	-40.50	
발행주식수(보통주)	868,530,000	868,530,000	868,530,000		868,530,000	868,530,000	868,530,000	
