	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,987	3,396	2,797		632	808	609	
영업이익	160	237	96		7	-1	40	
영업이익(발표기준)	160	237	96		7	-1	40	
세전계속사업이익	99	120	31		0	-18	28	
당기순이익	54	65	10		-10	-22	18	
당기순이익(지배)	53	62	8		-10	-22	18	
당기순이익(비지배)	1							
자산총계	4,393	4,342	4,226		4,261	4,226	4,364	
부채총계	2,859	2,537	2,441		2,398	2,441	2,492	
자본총계	1,533	1,805	1,785		1,863	1,785	1,872	
자본총계(지배)	1,523	1,791	1,785		1,857	1,785	1,872	
자본총계(비지배)	10							
자본금	469	548	548		548	548	548	
영업활동현금흐름	416	337	129		57	109	-36	
투자활동현금흐름	-52	-81	-47		-2	-10	-48	
재무활동현금흐름	-438	-182	-155		-91	-79	41	
CAPEX	98	67	81		24	18	11	
FCF	318	270	48		33	91	-47	
이자발생부채	1,599	1,410	1,474		1,452	1,474	1,553	
영업이익률	5.36	6.98	3.44		1.09	-0.17	6.55	
순이익률	1.82	1.92	0.36		-1.56	-2.75	2.93	
ROE(%)	3.42	3.73	0.44		0.23	0.44	0.70	
ROA(%)	1.20	1.49	0.24		0.17	0.24	0.30	
부채비율	186.47	140.57	136.80		128.69	136.80	133.12	
자본유보율	244.97	237.49	235.13		238.74	235.13	234.47	
EPS(원)	570	637	71		-92	-202	163	
PER(배)	16.72	16.10	104.16		223.16	104.16	38.75	
BPS(원)	16,514	16,661	16,664		17,341	16,664	17,512	
PBR(배)	0.58	0.62	0.45		0.49	0.45	0.26	
현금DPS(원)	250	200	200		0	200		
현금배당수익률	2.63	1.95	2.69					
현금배당성향(%)	43.33	34.79	274.15		0.00	-96.84		
발행주식수(보통주)	9,373,525	10,952,635	10,952,635		10,952,635	10,952,635	10,952,635	
