	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	43,060	47,140	42,634	38,252	11,688	10,092	9,476	10,558
영업이익	340	505	435	458	116	130	66	119
영업이익(발표기준)	340	505	435		116	130	66	
세전계속사업이익	100	-38	167	314	-27	125	-45	100
당기순이익	251	-87	164	240	-14	107	-16	87
당기순이익(지배)	250	-88	164	240	-14	106	-16	45
당기순이익(비지배)	2							
자산총계	12,589	10,982	14,446	14,488	12,132	11,642	14,446	
부채총계	8,961	7,922	11,028	10,814	8,979	8,371	11,028	
자본총계	3,628	3,059	3,418	3,673	3,152	3,271	3,418	
자본총계(지배)	3,618	3,048	3,403	3,659	3,140	3,258	3,403	
자본총계(비지배)	10							
자본금	661	661	661	660	661	661	661	
영업활동현금흐름	485	-418	1,406	382	540	504	481	
투자활동현금흐름	179	-281	-3,299	-65	-89	-303	-2,981	
재무활동현금흐름	-945	-81	2,705	-176	-266	-336	2,650	
CAPEX	4	79	76	75	31	4	37	
FCF	482	-498	1,329	294	509	500	444	
이자발생부채	3,420	3,434	6,390		4,061	3,753	6,390	
영업이익률	0.79	1.07	1.02	1.20	0.99	1.29	0.69	1.12
순이익률	0.58	-0.18	0.39	0.63	-0.12	1.06	-0.17	0.82
ROE(%)	6.29	-2.64	5.07	6.80	-5.05	-4.60	5.07	
ROA(%)	1.81	-0.73	1.29	1.66	-1.41	-1.27	1.29	
부채비율	247.00	258.97	322.70	294.41	284.87	255.92	322.70	
자본유보율	669.64	643.65	655.44		643.10	659.19	655.44	
EPS(원)	1,888	-666	1,236	1,814	-106	804	-122	343
PER(배)	10.33	N/A	14.48	7.74	N/A	N/A	14.48	
BPS(원)	28,579	24,076	26,881	29,126	24,801	25,736	26,881	
PBR(배)	0.68	1.17	0.67	0.48	0.95	0.77	0.67	
현금DPS(원)	600	600	600	600	0	0	600	
현금배당수익률	3.08	2.14	3.35	4.27				
현금배당성향(%)	30.41	-86.18	46.44	33.07	0.00	0.00	-472.19	
발행주식수(보통주)	13,228,966	13,228,966	13,228,966		13,228,966	13,228,966	13,228,966	
