	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	524	4,048	5,359	5,421	1,344	1,166	1,332	1,328
영업이익	217	1,681	1,506	1,772	395	360	462	421
영업이익(발표기준)	217	1,681	1,506		395	360	462	
세전계속사업이익	177	1,754	1,813	2,040	457	563	584	484
당기순이익	147	1,464	1,577	1,645	438	481	483	391
당기순이익(지배)	147	1,464	1,577	1,665	438	481	483	401
당기순이익(비지배)								
자산총계	2,966	7,125	8,674	10,350	8,993	8,674	9,466	
부채총계	214	3,045	2,784	2,845	3,544	2,784	2,942	
자본총계	2,752	4,080	5,890	7,505	5,450	5,890	6,524	
자본총계(지배)	2,752	4,080	5,890	7,477	5,450	5,890	6,524	
자본총계(비지배)								
자본금	60	65	65	67	65	65	65	
영업활동현금흐름	265	1,593	1,684	1,752	588	384	548	
투자활동현금흐름	-83	-3,050	-1,801	-832	-384	-41	-1,005	
재무활동현금흐름	1,788	1,386	-418	-12	-11	-402	-3	
CAPEX	40	107	370	239	50	250	23	
FCF	225	1,485	1,314	1,469	538	135	525	
이자발생부채	0	2,036	1,502		2,216	1,502	1,529	
영업이익률	41.34	41.53	28.10	32.69	29.43	30.84	34.70	31.74
순이익률	28.12	36.18	29.42	30.33	32.62	41.24	36.29	29.47
ROE(%)	8.33	42.87	31.62	24.91	26.43	31.62	35.33	
ROA(%)	7.40	29.03	19.96	17.29	18.20	19.96	22.11	
부채비율	7.77	74.63	47.26	37.91	65.02	47.26	45.09	
자본유보율	4,419.32	6,547.03	9,049.60		8,310.96	9,049.60	9,776.23	
EPS(원)	1,293	11,591	12,120	12,737	3,366	3,693	3,707	3,066
PER(배)	191.47	17.94	15.28	16.28	20.68	15.28	12.15	
BPS(원)	24,533	33,927	48,472	61,242	44,847	48,472	53,438	
PBR(배)	10.09	6.13	3.82	3.38	4.42	3.82	3.35	
현금DPS(원)	0	0	0	0	0	0		
현금배당수익률	0.00	0.00	0.00	0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	12,066,300	12,943,000	13,023,000		13,023,000	13,023,000	13,079,850	
