	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,097	1,814	1,294		227	405	333	
영업이익	335	246	-41		-85	27	2	
영업이익(발표기준)	335	246	-41		-85	27	2	
세전계속사업이익	219	131	-175		-111	-15	-37	
당기순이익	170	102	-138		-86	-13	-29	
당기순이익(지배)	170	102	-138		-86	-13	-29	
당기순이익(비지배)	0							
자산총계	8,682	8,128	8,499		8,097	8,654	8,499	
부채총계	4,600	3,986	4,542		4,091	4,661	4,542	
자본총계	4,082	4,142	3,958		4,006	3,992	3,958	
자본총계(지배)	4,082	4,142	3,958		4,006	3,992	3,958	
자본총계(비지배)	0							
자본금	2,407	2,407	2,407		2,407	2,407	2,407	
영업활동현금흐름	178	525	236		-9	371	-153	
투자활동현금흐름	-615	-172	-205		-115	-34	152	
재무활동현금흐름	17	-81	-135		-2	-20	-44	
CAPEX	584	162	114		17	40	49	
FCF	-406	363	122		-26	330	-202	
이자발생부채	1,424	1,542	1,807		1,578	1,592	1,807	
영업이익률	15.97	13.54	-3.19		-37.25	6.65	0.53	
순이익률	8.09	5.62	-10.66		-38.08	-3.11	-8.81	
ROE(%)	4.21	2.48	-3.41		-3.39	-4.11	-3.41	
ROA(%)	1.89	1.21	-1.66		-1.68	-1.98	-1.66	
부채비율	112.69	96.24	114.75		102.14	116.75	114.75	
자본유보율	69.60	71.72	64.36		66.31	65.77	64.36	
EPS(원)	352	212	-287		-180	-26	-61	
PER(배)	29.67	28.77	N/A		N/A	N/A	N/A	
BPS(원)	8,480	8,604	8,222		8,322	8,294	8,222	
PBR(배)	1.23	0.71	0.73		0.94	0.90	0.73	
현금DPS(원)	100	70						
현금배당수익률	0.96	1.15						
현금배당성향(%)	28.39	33.07	0.00		0.00	0.00	0.00	
발행주식수(보통주)	48,133,333	48,133,333	48,133,333		48,133,333	48,133,333	48,133,333	
