	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	783	716	891		186	242	313	
영업이익	-39	-53	-10		-20	-13	34	
영업이익(발표기준)	-39	-53	-10		-20	-13	34	
세전계속사업이익	-52	-9	-108		-101	-157	157	
당기순이익	-29	-40	-77		-82	-118	132	
당기순이익(지배)	-28	-38	-83		-82	-117	127	
당기순이익(비지배)	-1							
자산총계	733	482	1,327		900	1,299	1,327	
부채총계	554	348	889		693	986	889	
자본총계	178	134	438		207	313	438	
자본총계(지배)	178	136	320		114	206	320	
자본총계(비지배)	0							
자본금	84	84	120		84	120	120	
영업활동현금흐름	-31	-61	-99		-40	-142	93	
투자활동현금흐름	-5	207	-30		-254	-20	227	
재무활동현금흐름	43	-152	177		299	214	-328	
CAPEX	3	25	11		2	9	0	
FCF	-35	-85	-110		-42	-151	93	
이자발생부채	280	128	530		426	622	530	
영업이익률	-5.03	-7.40	-1.09		-10.88	-5.24	10.87	
순이익률	-3.69	-5.59	-8.68		-43.93	-48.61	42.25	
ROE(%)	-17.16	-24.45	-36.39		-83.81	-136.44	-36.39	
ROA(%)	-3.74	-6.59	-8.55		-14.03	-30.01	-8.55	
부채비율	310.51	259.29	203.05		334.63	315.31	203.05	
자본유보율	106.92	53.81	167.59		34.93	71.46	167.59	
EPS(원)	-198	-228	-424		-490	-573	530	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,060	806	1,333		680	861	1,333	
PBR(배)	0.89	1.41	1.83		7.93	6.25	1.83	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	16,823,040	16,823,040	23,966,505		16,823,040	23,966,505	23,966,505	
