	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	6,812	7,254	7,264		1,905	1,715	1,872	
영업이익	417	333	27		138	-235	84	
영업이익(발표기준)	417	333	27		138	-235	84	
세전계속사업이익	586	4	-261		90	-306	-13	
당기순이익	569	364	-316		68	-331	-36	
당기순이익(지배)	540	232	-334		15	-252	-24	
당기순이익(비지배)	28							
자산총계	13,473	12,756	12,435		12,330	12,435	12,234	
부채총계	9,766	8,746	8,918		8,449	8,918	8,940	
자본총계	3,706	4,010	3,516		3,882	3,516	3,295	
자본총계(지배)	1,661	1,818	1,496		1,762	1,496	1,393	
자본총계(비지배)	2,071							
자본금	310	316	323		323	323	332	
영업활동현금흐름	105	1,958	987		342	304	118	
투자활동현금흐름	146	-913	-220		-54	-196	1	
재무활동현금흐름	-335	-734	-369		-105	265	-357	
CAPEX	173	224	188		20	98	36	
FCF	-68	1,733	799		322	206	82	
이자발생부채	7,304	5,911	5,962		5,682	5,962	5,681	
영업이익률	6.12	4.59	0.38		7.24	-13.70	4.47	
순이익률	8.35	5.02	-4.35		3.55	-19.31	-1.92	
ROE(%)	38.22	13.32	-20.18		-9.70	-20.18	-17.72	
ROA(%)	4.47	2.78	-2.51		-0.68	-2.51	-2.28	
부채비율	263.53	218.12	253.64		217.66	253.64	271.32	
자본유보율	442.54	497.91	382.68		466.26	382.68	342.67	
EPS(원)	816	349	-503		23	-380	-36	
PER(배)	9.79	19.91	N/A		N/A	N/A	N/A	
BPS(원)	2,505	2,742	2,255		2,657	2,255	2,101	
PBR(배)	3.19	2.53	2.82		2.14	2.82	2.31	
현금DPS(원)	70	81	87		0	87		
현금배당수익률	0.88	1.17	1.38					
현금배당성향(%)	8.59	23.16	-17.33		0.00	-22.96		
발행주식수(보통주)	66,452,155	66,452,156	66,452,155		66,452,155	66,452,155	66,452,155	
