	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,797	6,693	8,074	9,230	2,135	2,223	2,120	2,088
영업이익	1,432	1,130	1,813	2,510	493	618	478	503
영업이익(발표기준)	1,432	1,130	1,813		493	618	478	
세전계속사업이익	1,050	961	1,440	2,330	422	594	226	
당기순이익	1,102	868	1,046	1,787	313	446	125	
당기순이익(지배)	1,102	868	1,046	1,700	313	446	125	342
당기순이익(비지배)								
자산총계	9,940	10,665	10,889	12,625	11,348	11,171	10,889	
부채총계	5,382	5,081	4,442	4,544	5,437	4,812	4,442	
자본총계	4,558	5,584	6,447	8,081	5,912	6,360	6,447	
자본총계(지배)	4,558	5,584	6,447	8,081	5,912	6,360	6,447	
자본총계(비지배)								
자본금	2,226	2,226	2,226	2,226	2,226	2,226	2,226	
영업활동현금흐름	1,831	1,803	1,611	2,618	257	621	604	
투자활동현금흐름	-1,019	-1,173	-1,240	-1,118	-996	319	-435	
재무활동현금흐름	-858	-509	-709	-153	99	-849	30	
CAPEX	759	1,095	891	1,050	160	190	313	
FCF	1,072	708	720	1,826	97	431	292	
이자발생부채	3,556	3,050	2,527		3,883	2,513	2,527	
영업이익률	21.07	16.88	22.45	27.20	23.09	27.79	22.56	24.10
순이익률	16.21	12.97	12.96	19.36	14.65	20.08	5.90	
ROE(%)	27.62	17.12	17.39	23.41	17.80	18.65	17.38	
ROA(%)	11.13	8.43	9.71	15.20	8.96	10.08	9.70	
부채비율	118.07	91.00	68.91	56.23	91.96	75.66	68.91	
자본유보율	137.66	186.48	226.34		201.54	221.59	226.34	
EPS(원)	2,475	1,951	2,351	3,820	703	1,003	281	769
PER(배)	4.85	5.56	11.74	7.15	6.70	6.50	11.75	
BPS(원)	10,531	12,863	14,844	18,605	13,613	14,644	14,844	
PBR(배)	1.14	0.84	1.86	1.47	1.08	1.09	1.86	
현금DPS(원)	250	250	350	350	0	0	350	
현금배당수익률	2.08	2.30	1.27	1.28				
현금배당성향(%)	9.95	12.50	14.53	9.14	0.00	0.00	121.60	
발행주식수(보통주)	44,367,832	44,398,588	44,398,588		44,398,588	44,398,588	44,398,588	
