	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,768	750	297		121	60	65	
영업이익	23	-119	-65		4	-11	-26	
영업이익(발표기준)	23	-119	-65		4	-11	-26	
세전계속사업이익	31	-105	-71		3	-8	-32	
당기순이익	31	-113	-72		3	-8	-32	
당기순이익(지배)	31	-113	-72		3	-8	-32	
당기순이익(비지배)								
자산총계	745	600	460		605	553	460	
부채총계	462	424	279		460	396	279	
자본총계	282	177	181		146	157	181	
자본총계(지배)	282	177	181		146	157	181	
자본총계(비지배)								
자본금	45	45	62		45	49	62	
영업활동현금흐름	71	-115	-11		-7	27	-11	
투자활동현금흐름	-134	14	57		1	2	44	
재무활동현금흐름	137	26	-67		9	-11	-58	
CAPEX	153	15	5		4	0	0	
FCF	-83	-130	-16		-11	27	-11	
이자발생부채	313	335	215		343	313	215	
영업이익률	1.32	-15.91	-21.75		3.52	-17.68	-39.57	
순이익률	1.74	-15.12	-24.11		2.10	-13.27	-49.71	
ROE(%)	12.53	-49.34	-39.95		-53.53	-44.57	-39.95	
ROA(%)	4.56	-16.85	-13.49		-13.43	-12.34	-13.49	
부채비율	163.69	239.45	154.02		315.67	251.70	154.02	
자본유보율	542.42	250.52	187.13		180.57	182.06	187.13	
EPS(원)	345	-1,262	-750		28	-87	-292	
PER(배)	12.37	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,282	2,022	1,497		1,665	1,652	1,497	
PBR(배)	1.30	0.97	2.24		1.31	2.20	2.24	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	8,979,530	8,979,530	11,902,017		8,979,530	9,755,926	11,902,017	
