	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	23,437	24,850	23,468	23,866	5,808	5,483	6,992	5,963
영업이익	1,584	2,050	1,685	1,779	435	532	432	445
영업이익(발표기준)	1,584	2,050	1,685		435	532	432	
세전계속사업이익	1,385	1,778	1,470	1,583	380	516	217	414
당기순이익	1,060	1,322	1,030	1,176	259	380	128	310
당기순이익(지배)	1,051	1,316	1,039	1,184	261	382	132	322
당기순이익(비지배)	9							
자산총계	22,558	24,058	25,381	26,129	24,070	24,358	25,381	
부채총계	11,077	11,084	11,755	11,597	10,885	10,774	11,755	
자본총계	11,481	12,975	13,627	14,532	13,185	13,584	13,627	
자본총계(지배)	11,457	12,945	13,606	14,496	13,159	13,560	13,606	
자본총계(비지배)	24							
자본금	1,500	1,500	1,500	1,500	1,500	1,500	1,500	
영업활동현금흐름	1,446	2,047	2,161	1,951	863	980	430	
투자활동현금흐름	-1,638	673	-786	-457	-349	-321	262	
재무활동현금흐름	-541	-806	-578	-369	-387	-605	467	
CAPEX	456	552	775	736	172	173	257	
FCF	990	1,494	1,386	1,716	690	807	173	
이자발생부채	6,484	6,102	6,208		6,261	5,635	6,208	
영업이익률	6.76	8.25	7.18	7.45	7.49	9.70	6.18	7.46
순이익률	4.52	5.32	4.39	4.93	4.46	6.93	1.84	5.20
ROE(%)	9.51	10.78	7.82	8.43	8.11	8.15	7.82	
ROA(%)	4.69	5.67	4.17	4.57	4.26	4.36	4.17	
부채비율	96.48	85.42	86.26	79.80	82.56	79.31	86.26	
자본유보율	685.28	789.68	831.73		800.79	826.15	831.73	
EPS(원)	3,503	4,385	3,462	3,948	870	1,273	438	1,075
PER(배)	18.58	11.17	15.77	10.56	14.87	13.73	15.77	
BPS(원)	39,070	44,144	46,397	49,433	44,872	46,241	46,397	
PBR(배)	1.67	1.11	1.18	0.84	1.13	1.04	1.18	
현금DPS(원)	1,100	1,200	1,200	1,180	0	0	1,200	
현금배당수익률	1.69	2.45	2.20	2.83				
현금배당성향(%)	30.69	26.75	33.88	29.89	0.00	0.00	267.56	
발행주식수(보통주)	30,000,000	30,000,000	30,000,000		30,000,000	30,000,000	30,000,000	
