	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,133	884	1,294		206	458	466	
영업이익	205	21	124		-7	93	59	
영업이익(발표기준)	205	21	124		-7	93	59	
세전계속사업이익	198	22	127		-5	97	50	
당기순이익	146	-14	92		-15	82	41	
당기순이익(지배)	145	-15	89		-16	80	41	
당기순이익(비지배)	1							
자산총계	1,158	1,029	1,188		1,033	1,217	1,188	
부채총계	313	219	298		241	346	298	
자본총계	845	810	890		792	871	890	
자본총계(지배)	847	811	889		766	844	889	
자본총계(비지배)	-1							
자본금	41	41	80		41	80	80	
영업활동현금흐름	131	-56	187		31	78	124	
투자활동현금흐름	-382	-27	37		1	16	-4	
재무활동현금흐름	356	-12	-23		-22	0	0	
CAPEX	145	87	104		48	21	15	
FCF	-14	-143	84		-18	57	110	
이자발생부채	54	63	76		77	78	76	
영업이익률	18.08	2.33	9.56		-3.45	20.23	12.58	
순이익률	12.89	-1.64	7.09		-7.29	17.84	8.83	
ROE(%)	23.25	-1.85	10.43		-6.42	2.40	10.43	
ROA(%)	16.48	-1.32	8.27		-4.78	2.06	8.27	
부채비율	36.97	27.02	33.55		30.43	39.73	33.55	
자본유보율	1,994.38	1,954.42	1,000.08		1,827.45	946.55	1,000.08	
EPS(원)	1,022	-95	551		-99	504	257	
PER(배)	8.71	N/A	15.60		N/A	41.14	15.60	
BPS(원)	5,220	5,044	5,581		4,766	5,297	5,581	
PBR(배)	1.71	0.80	1.54		0.97	0.97	1.54	
현금DPS(원)	0	100	140		0	0	140	
현금배당수익률	0.00	2.48	1.63					
현금배당성향(%)	0.00	-103.70	25.16		0.00	0.00	54.50	
발행주식수(보통주)	16,220,132	16,220,132	15,930,310		16,220,132	15,930,310	15,930,310	
