	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	164	163	160		38	33	60	
영업이익	44	26	28		5	4	17	
영업이익(발표기준)	44	26	28		5	4	17	
세전계속사업이익	49	34	34		7	5	19	
당기순이익	42	31	29		6	4	15	
당기순이익(지배)	42	31	29		6	4	15	
당기순이익(비지배)								
자산총계	714	748	795		751	757	795	
부채총계	13	21	34		18	23	34	
자본총계	701	727	761		732	734	761	
자본총계(지배)	701	727	761		732	734	761	
자본총계(비지배)								
자본금	34	34	34		34	34	34	
영업활동현금흐름	44	52	54		13	11	20	
투자활동현금흐름	-43	-49	-40		-12	-11	-16	
재무활동현금흐름	-8	-9	-5		-5	0	0	
CAPEX	6	20	4		0	0	2	
FCF	38	31	51		12	11	19	
이자발생부채	0	0	1		1	1	1	
영업이익률	26.64	16.29	17.44		14.17	11.75	28.57	
순이익률	25.70	19.18	18.14		17.11	12.39	25.50	
ROE(%)	6.12	4.37	3.90		3.40	3.48	3.90	
ROA(%)	5.98	4.27	3.76		3.33	3.40	3.76	
부채비율	1.80	2.90	4.46		2.52	3.12	4.46	
자본유보율	1,966.54	2,033.97	2,104.98		2,047.61	2,059.67	2,104.98	
EPS(원)	624	462	430		96	60	227	
PER(배)	14.66	14.71	17.32		18.62	17.27	17.32	
BPS(원)	10,386	10,766	11,277		10,845	10,875	11,277	
PBR(배)	0.88	0.63	0.66		0.63	0.59	0.66	
현금DPS(원)	125	75	75		0	0	75	
현금배당수익률	1.37	1.10	1.01					
현금배당성향(%)	20.03	16.23	17.44		0.00	0.00	33.10	
발행주식수(보통주)	6,751,000	6,751,000	6,751,000		6,751,000	6,751,000	6,751,000	
