	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,001	1,248	728		274	148	168	
영업이익	52	-25	-296		-49	-34	-159	
영업이익(발표기준)	52	-25	-296		-49	-34	-159	
세전계속사업이익	10	-125	-458		-63	-43	-290	
당기순이익	-9	-216	-461		-66	-43	-291	
당기순이익(지배)	-14	-215	-451		-64	-40	-289	
당기순이익(비지배)	4							
자산총계	1,816	1,791	1,178		1,572	1,553	1,178	
부채총계	930	1,106	897		959	981	897	
자본총계	887	686	281		614	573	281	
자본총계(지배)	871	671	275		604	565	275	
자본총계(비지배)	16							
자본금	243	252	261		261	261	261	
영업활동현금흐름	-31	-98	80		42	31	99	
투자활동현금흐름	-112	44	-14		0	-26	-28	
재무활동현금흐름	136	46	-74		-5	-43	-49	
CAPEX	35	27	68		12	32	13	
FCF	-66	-125	12		30	-1	86	
이자발생부채	671	687	634		706	688	634	
영업이익률	5.22	-2.00	-40.67		-18.05	-22.72	-94.78	
순이익률	-0.92	-17.34	-63.30		-24.13	-28.99	-173.47	
ROE(%)	-1.88	-27.86	-95.33		-48.15	-54.37	-95.33	
ROA(%)	-0.55	-12.00	-31.03		-20.45	-22.98	-31.03	
부채비율	104.84	161.25	319.74		156.25	171.31	319.74	
자본유보율	259.78	172.07	5.10		129.89	114.50	5.10	
EPS(원)	-32	-427	-872		-124	-77	-553	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,738	1,348	526		1,155	1,081	526	
PBR(배)	1.69	1.34	2.82		1.76	1.38	2.82	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	50,093,953	50,392,650	52,276,120		52,276,120	52,276,120	52,276,120	
