	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	256	244	210		62	49	51	
영업이익	-55	-44	-73		-8	-5	-41	
영업이익(발표기준)	-55	-44	-73		-8	-5	-41	
세전계속사업이익	-134	-134	-81		-12	-3	-48	
당기순이익	-187	-134	-63		-7	-3	-44	
당기순이익(지배)	-157	-131	-63		-6	-3	-45	
당기순이익(비지배)	-29							
자산총계	502	575	517		506	534	517	
부채총계	266	194	138		139	139	138	
자본총계	236	381	379		367	394	379	
자본총계(지배)	277	382	380		368	395	380	
자본총계(비지배)	-41							
자본금	82	115	135		115	124	135	
영업활동현금흐름	-49	-24	-36		21	-6	-22	
투자활동현금흐름	-22	-27	-55		18	-44	-56	
재무활동현금흐름	60	164	27		-3	32	28	
CAPEX	21	13	21		5	5	9	
FCF	-70	-37	-58		16	-11	-31	
이자발생부채	135	93	81		85	81	81	
영업이익률	-21.49	-17.89	-34.93		-12.75	-9.65	-80.95	
순이익률	-72.84	-54.83	-30.11		-10.59	-6.76	-86.80	
ROE(%)	-47.34	-39.66	-16.52		-32.15	-24.48	-16.19	
ROA(%)	-34.23	-24.82	-11.57		-22.79	-17.83	-11.34	
부채비율	112.93	50.85	36.46		37.76	35.31	36.46	
자본유보율	214.42	215.49	169.04		203.45	203.91	169.04	
EPS(원)	-203	-131	-53		-6	-3	-34	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	348	331	287		325	324	287	
PBR(배)	2.32	1.80	1.13		1.22	1.05	1.13	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	81,850,380	115,372,497	134,597,610		115,372,497	124,261,497	134,597,610	
