	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	44,058	43,245	44,060		10,987	10,972	12,043	
영업이익	1,090	1,050	1,245		286	344	369	
영업이익(발표기준)	1,090	1,050	1,245		286	344	369	
세전계속사업이익	1,138	118	92		71	140	-193	
당기순이익	985	-45	-95		4	88	-173	
당기순이익(지배)	862	-47	-170		-7	74	-202	
당기순이익(비지배)	124							
자산총계	36,884	34,739	36,313		38,104	37,236	36,313	
부채총계	27,854	26,447	28,967		30,482	29,616	28,967	
자본총계	9,029	8,292	7,347		7,622	7,621	7,347	
자본총계(지배)	7,547	7,078	6,007		6,383	6,373	6,007	
자본총계(비지배)	1,489							
자본금	657	685	685		685	685	685	
영업활동현금흐름	562	273	1,673		291	346	696	
투자활동현금흐름	-550	-812	-384		109	-195	39	
재무활동현금흐름	377	621	-898		-504	-440	-498	
CAPEX	626	576	324		129	61	29	
FCF	-64	-304	1,349		163	285	667	
이자발생부채	14,129	15,310	17,354		18,218	17,857	17,354	
영업이익률	2.47	2.43	2.83		2.61	3.13	3.06	
순이익률	2.24	-0.11	-0.22		0.04	0.80	-1.44	
ROE(%)	12.73	-0.64	-2.61		-2.09	-1.26	-3.06	
ROA(%)	2.81	-0.13	-0.27		-0.24	-0.06	-0.35	
부채비율	308.48	318.94	394.29		399.90	388.63	394.29	
자본유보율	961.56	903.84	867.21		900.76	907.26	867.21	
EPS(원)	6,562	-353	-1,244		-51	542	-1,475	
PER(배)	9.36	N/A	N/A		N/A	N/A	N/A	
BPS(원)	57,445	51,650	43,841		46,585	46,506	43,841	
PBR(배)	1.07	0.60	0.40		0.39	0.35	0.40	
현금DPS(원)	500	500	500		0	0	500	
현금배당수익률	0.81	1.62	2.85					
현금배당성향(%)	7.68	-147.19	-40.51		0.00	0.00	-34.16	
발행주식수(보통주)	12,061,185	12,626,426	12,626,426		12,626,426	12,626,426	12,626,426	
