	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,634	2,759	2,810		736	716	744	
영업이익	180	197	295		102	41	102	
영업이익(발표기준)	180	197	295		102	41	102	
세전계속사업이익	195	271	313		109	33	115	
당기순이익	128	212	247		84	30	83	
당기순이익(지배)	79	129	121		39	14	36	
당기순이익(비지배)	49							
자산총계	3,116	3,209	3,386		3,373	3,386	3,441	
부채총계	948	879	822		838	822	818	
자본총계	2,168	2,330	2,564		2,534	2,564	2,623	
자본총계(지배)	1,415	1,500	1,615		1,603	1,615	1,634	
자본총계(비지배)	753							
자본금	29	29	29		29	29	29	
영업활동현금흐름	328	276	410		169	134	49	
투자활동현금흐름	-436	-171	-239		-7	-170	-18	
재무활동현금흐름	116	-89	-180		-52	-31	-10	
CAPEX	129	177	131		26	38	20	
FCF	199	99	279		143	97	29	
이자발생부채	380	306	264		291	264	259	
영업이익률	6.83	7.13	10.51		13.84	5.79	13.66	
순이익률	4.87	7.70	8.80		11.36	4.12	11.09	
ROE(%)	6.37	8.82	7.75		7.44	7.75	8.38	
ROA(%)	5.96	6.72	7.50		7.30	7.50	8.23	
부채비율	43.71	37.71	32.05		33.07	32.05	31.19	
자본유보율	7,651.37	8,077.82	8,436.99		8,388.37	8,436.99	8,548.17	
EPS(원)	2,788	4,470	4,195		1,349	470	1,266	
PER(배)	10.83	7.48	9.71		10.41	9.71	6.51	
BPS(원)	63,803	67,652	72,820		72,267	72,820	73,670	
PBR(배)	0.47	0.49	0.56		0.58	0.56	0.41	
현금DPS(원)	200	200	200		0	200		
현금배당수익률	0.66	0.60	0.49					
현금배당성향(%)	5.60	3.45	3.68		0.00	32.78		
발행주식수(보통주)	2,875,800	2,875,800	2,875,800		2,875,800	2,875,800	2,875,800	
