	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,506	1,863	2,526	2,640	689	638	666	474
영업이익	411	420	447	492	155	109	77	29
영업이익(발표기준)	411	420	447		155	109	77	
세전계속사업이익	359	420	336	464	126	127	-29	22
당기순이익	303	343	137	348	89	109	-153	14
당기순이익(지배)	301	343	148	354	92	111	-147	22
당기순이익(비지배)	2							
자산총계	3,109	4,368	5,471	5,689	5,325	5,459	5,471	
부채총계	1,484	2,421	3,406	3,299	3,212	3,213	3,406	
자본총계	1,625	1,947	2,065	2,390	2,113	2,246	2,065	
자본총계(지배)	1,619	1,941	2,069	2,402	2,109	2,243	2,069	
자본총계(비지배)	6							
자본금	62	62	62	61	62	62	62	
영업활동현금흐름	217	-6	-116	447	-72	43	-178	
투자활동현금흐름	-739	-1,118	-560	-263	-154	-53	-66	
재무활동현금흐름	964	802	746	8	336	-45	202	
CAPEX	723	1,074	513	204	121	87	28	
FCF	-507	-1,080	-629	175	-192	-44	-206	
이자발생부채	974	1,933	2,721		2,578	2,532	2,721	
영업이익률	27.27	22.52	17.68	18.62	22.46	17.15	11.50	6.07
순이익률	20.11	18.39	5.43	13.18	12.92	17.16	-23.00	3.06
ROE(%)	26.05	19.25	7.37	15.85	16.25	17.59	7.37	
ROA(%)	12.16	9.16	2.79	6.24	7.15	7.62	2.79	
부채비율	91.35	124.32	164.90	138.06	152.05	143.06	164.90	
자본유보율	2,854.73	3,378.88	3,579.39		3,633.78	3,834.42	3,579.39	
EPS(원)	2,716	3,095	1,336	3,202	829	1,003	-1,326	199
PER(배)	22.94	18.58	40.28	13.93	25.51	20.11	40.28	
BPS(원)	18,768	22,506	23,996	27,853	24,453	26,014	23,996	
PBR(배)	3.32	2.55	2.24	1.60	3.01	2.53	2.24	
현금DPS(원)	150	150		0				
현금배당수익률	0.24	0.26		0.00				
현금배당성향(%)	4.30	3.78	0.00		0.00	0.00	0.00	
발행주식수(보통주)	11,068,830	11,068,830	11,068,830		11,068,830	11,068,830	11,068,830	
