	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	506	580	375		39	63	12	
영업이익	97	202	17		53	31	-137	
영업이익(발표기준)	97	202	17		53	31	-137	
세전계속사업이익	-39	68	-89		66	46	-272	
당기순이익	-29	-59	-131		54	46	-303	
당기순이익(지배)	-27	-57	-129		55	46	-303	
당기순이익(비지배)	-2							
자산총계	1,522	1,707	1,128		1,350	1,412	1,128	
부채총계	1,028	1,314	867		831	848	867	
자본총계	494	393	260		519	563	260	
자본총계(지배)	553	454	325		581	627	325	
자본총계(비지배)	-60							
자본금	351	351	351		351	351	351	
영업활동현금흐름	141	37	260		219	30	-41	
투자활동현금흐름	1	-13	21		7	-15	31	
재무활동현금흐름	-139	-16	-283		-157	0	-6	
CAPEX	0	3	0		0	5	-6	
FCF	141	34	260		219	25	-35	
이자발생부채	458	438	136		163	163	136	
영업이익률	19.19	34.80	4.55		136.21	49.28	-1,122.08	
순이익률	-5.65	-10.15	-34.96		140.86	72.14	-2,474.29	
ROE(%)	-4.73	-11.32	-33.19		23.09	27.17	-33.19	
ROA(%)	-1.75	-3.64	-9.25		7.48	9.33	-9.25	
부채비율	208.36	334.51	333.24		160.12	150.56	333.24	
자본유보율	43.89	22.74	-14.08		58.98	72.14	-14.08	
EPS(원)	-381	-812	-1,841		786	658	-4,308	
PER(배)	N/A	N/A	N/A		3.14	2.50	N/A	
BPS(원)	7,877	6,469	4,623		8,277	8,934	4,623	
PBR(배)	0.63	0.53	1.07		0.60	0.55	1.07	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	7,022,839	7,022,839	7,022,839		7,022,839	7,022,839	7,022,839	
