	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,399	1,392	956		248	222	259	
영업이익	-3	-136	-278		-66	-61	-71	
영업이익(발표기준)	-3	-136	-278		-66	-61	-71	
세전계속사업이익	-117	-134	-492		-77	-76	-236	
당기순이익	-79	-137	-578		-86	-80	-312	
당기순이익(지배)	-59	-85	-554		-80	-80	-298	
당기순이익(비지배)	-20							
자산총계	1,929	1,641	1,329		1,637	1,702	1,329	
부채총계	838	654	839		757	918	839	
자본총계	1,092	987	490		880	784	490	
자본총계(지배)	810	764	289		666	569	289	
자본총계(비지배)	281							
자본금	90	91	91		91	91	91	
영업활동현금흐름	53	-35	-179		-37	-76	0	
투자활동현금흐름	29	34	-54		-35	11	-3	
재무활동현금흐름	80	-29	118		132	155	-145	
CAPEX	186	32	67		23	14	28	
FCF	-133	-67	-246		-60	-90	-29	
이자발생부채	462	425	563		566	680	563	
영업이익률	-0.18	-9.79	-29.09		-26.59	-27.59	-27.34	
순이익률	-5.66	-9.87	-60.39		-34.65	-35.96	-120.20	
ROE(%)	-6.90	-10.86	-105.20		-44.66	-54.42	-105.20	
ROA(%)	-4.13	-7.70	-38.90		-22.11	-25.06	-38.90	
부채비율	76.76	66.29	171.04		86.09	117.14	171.04	
자본유보율	811.16	654.56	47.29		643.65	373.59	47.29	
EPS(원)	-328	-474	-3,046		-442	-438	-1,640	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	4,717	4,388	1,660		3,820	3,268	1,660	
PBR(배)	3.83	2.51	3.40		2.43	1.86	3.40	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	17,939,517	18,170,414	18,187,414		18,187,414	18,187,414	18,187,414	
