	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,604	7,254	6,900		1,861	1,870	1,561	
영업이익	189	230	145		85	103	-61	
영업이익(발표기준)	189	230	145		85	103	-61	
세전계속사업이익	87	42	-277		55	72	-398	
당기순이익	75	24	-347		-14	57	-378	
당기순이익(지배)	75	24	-347		-15	56	-378	
당기순이익(비지배)	0							
자산총계	8,209	7,950	7,568		8,240	8,006	7,568	
부채총계	5,313	5,074	5,127		5,431	5,141	5,127	
자본총계	2,895	2,875	2,441		2,808	2,865	2,441	
자본총계(지배)	2,882	2,863	2,434		2,798	2,854	2,434	
자본총계(비지배)	13							
자본금	146	146	146		146	146	146	
영업활동현금흐름	549	507	672		332	258	126	
투자활동현금흐름	-256	-453	-364		-101	-99	-95	
재무활동현금흐름	-313	-45	-307		-188	-208	48	
CAPEX	306	448	366		107	94	96	
FCF	243	59	306		225	165	30	
이자발생부채	2,881	2,977	3,028		3,134	2,957	3,028	
영업이익률	2.49	3.17	2.10		4.58	5.52	-3.91	
순이익률	0.98	0.34	-5.03		-0.78	3.02	-24.21	
ROE(%)	2.59	0.85	-13.11		-2.23	-2.45	-13.11	
ROA(%)	0.92	0.30	-4.47		-0.76	-0.86	-4.47	
부채비율	183.54	176.47	210.04		193.40	179.49	210.04	
자본유보율	2,203.62	2,193.01	1,896.74		2,147.43	2,185.87	1,896.74	
EPS(원)	256	84	-1,192		-51	193	-1,297	
PER(배)	60.36	111.23	N/A		N/A	N/A	N/A	
BPS(원)	10,870	10,796	9,178		10,552	10,763	9,178	
PBR(배)	1.42	0.86	0.78		0.86	0.71	0.78	
현금DPS(원)	150	150	150		0	0	150	
현금배당수익률	0.97	1.61	2.09					
현금배당성향(%)	53.37	163.40	-11.46		0.00	0.00	-10.53	
발행주식수(보통주)	29,116,822	29,116,822	29,116,822		29,116,822	29,116,822	29,116,822	
