	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	158,745	160,731	151,235	126,179	39,400	34,270	32,756	29,443
영업이익	29,297	19,462	11,073	5,132	3,146	1,508	-860	1,494
영업이익(발표기준)	29,297	19,462	11,073		3,146	1,508	-860	
세전계속사업이익	30,847	22,085	12,486	6,235	3,155	1,957	-1,270	1,799
당기순이익	22,846	16,419	7,567	4,550	2,141	476	-902	1,233
당기순이익(지배)	22,439	15,792	7,150	4,177	2,044	328	-775	1,237
당기순이익(비지배)	407							
자산총계	195,510	207,991	200,431	204,301	213,066	200,431	200,456	
부채총계	72,962	72,548	59,900	60,920	70,878	59,900	60,707	
자본총계	122,548	135,443	140,531	143,380	142,188	140,531	139,749	
자본총계(지배)	114,896	127,347	132,044	134,388	133,533	132,044	130,754	
자본총계(비지배)	7,651							
자본금	1,714	1,714	1,714	1,712	1,714	1,714	1,714	
영업활동현금흐름	31,290	13,809	12,779	14,335	1,920	4,956	1,731	
투자활동현금흐름	-47,176	-17,631	6,624	-9,107	-1,912	-3,277	889	
재무활동현금흐름	11,145	448	-19,000	-1,989	-6,322	-10,666	-408	
CAPEX	20,199	18,464	8,922	12,554	1,553	2,521	2,633	
FCF	11,091	-4,655	3,856	231	366	2,436	-902	
이자발생부채	42,277	47,864	36,316		48,018	36,316	36,849	
영업이익률	18.46	12.11	7.32	4.07	7.98	4.40	-2.63	5.07
순이익률	14.39	10.21	5.00	3.61	5.43	1.39	-2.75	4.19
ROE(%)	21.52	13.04	5.51	3.14	5.71	5.51	3.26	
ROA(%)	12.90	8.14	3.71	2.25	3.62	3.71	2.14	
부채비율	59.54	53.56	42.62	42.49	49.85	42.62	43.44	
자본유보율	6,688.68	7,390.44	7,608.48		7,599.46	7,608.48	7,423.75	
EPS(원)	65,466	46,074	20,860	12,185	5,964	957	-2,261	3,608
PER(배)	5.62	6.01	10.74	15.02	10.87	10.74	15.74	
BPS(원)	335,215	371,541	385,244	392,084	389,588	385,244	381,481	
PBR(배)	1.10	0.75	0.58	0.47	0.61	0.58	0.51	
현금DPS(원)	10,500	10,500	6,700	5,380	0	6,700		
현금배당수익률	2.85	3.79	2.99	2.94				
현금배당성향(%)	16.04	22.79	32.12	44.15	0.00	700.22		
발행주식수(보통주)	34,275,419	34,275,419	34,275,419		34,275,419	34,275,419	34,275,419	
