	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	858	1,027	1,142		250	370	253	
영업이익	71	78	90		14	33	7	
영업이익(발표기준)	71	78	90		14	33	7	
세전계속사업이익	77	75	28		20	-42	19	
당기순이익	67	63	23		17	-36	17	
당기순이익(지배)	71	64	22		16	-38	17	
당기순이익(비지배)	-4							
자산총계	1,271	1,246	1,483		1,359	1,483	1,446	
부채총계	371	311	516		362	516	480	
자본총계	899	935	966		996	966	966	
자본총계(지배)	883	918	944		976	944	944	
자본총계(비지배)	17							
자본금	71	71	71		71	71	71	
영업활동현금흐름	2	74	264		-15	186	141	
투자활동현금흐름	-126	28	-290		23	-176	-87	
재무활동현금흐름	40	-53	-24		-13	-2	-3	
CAPEX	12	15	8		1	3	1	
FCF	-10	59	255		-17	183	140	
이자발생부채	40	0	31		28	31	29	
영업이익률	8.30	7.61	7.92		5.71	9.04	2.92	
순이익률	7.79	6.13	2.04		6.59	-9.75	6.67	
ROE(%)	8.34	7.16	2.32		9.25	2.32	2.38	
ROA(%)	5.53	5.00	1.71		6.78	1.71	1.73	
부채비율	41.29	33.22	53.41		36.38	53.41	49.74	
자본유보율	1,141.01	1,190.03	1,207.74		1,254.88	1,207.74	1,209.98	
EPS(원)	99	91	30		22	-53	24	
PER(배)	17.89	90.56	172.41		53.02	172.41	128.97	
BPS(원)	1,240	1,291	1,327		1,372	1,327	1,327	
PBR(배)	1.43	6.36	3.95		4.70	3.95	3.05	
현금DPS(원)	20	20	20		0	20		
현금배당수익률	1.13	0.24	0.38					
현금배당성향(%)	20.16	22.06	65.81		0.00	-37.89		
발행주식수(보통주)	71,151,522	71,151,522	71,151,522		71,151,522	71,151,522	71,151,522	
