	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,895	3,157	3,048	3,087	759	656	840	749
영업이익	230	277	251	257	71	39	96	41
영업이익(발표기준)	230	277	251		71	39	96	
세전계속사업이익	284	590	457	466	123	112	100	
당기순이익	221	455	340	359	95	86	64	
당기순이익(지배)	221	455	340	359	95	86	64	
당기순이익(비지배)								
자산총계	4,368	4,842	4,818	5,342	4,803	4,912	4,818	
부채총계	524	636	379	623	501	528	379	
자본총계	3,844	4,206	4,439	4,719	4,302	4,384	4,439	
자본총계(지배)	3,844	4,206	4,439	4,719	4,302	4,384	4,439	
자본총계(비지배)								
자본금	143	143	143	143	143	143	143	
영업활동현금흐름	221	523	237	407	-110	237	19	
투자활동현금흐름	-79	-783	13	-96	198	-332	248	
재무활동현금흐름	-73	-76	-103	-94	-6	-3	1	
CAPEX	53	133	47	79	19	11	10	
FCF	168	391	190		-130	226	9	
이자발생부채	0	0	45		42	43	45	
영업이익률	7.95	8.78	8.24	8.33	9.39	5.98	11.38	5.47
순이익률	7.62	14.41	11.14	11.63	12.54	13.15	7.66	
ROE(%)	5.86	11.30	7.86	7.84	10.34	10.69	7.86	
ROA(%)	5.17	9.88	7.03	7.07	9.28	9.58	7.03	
부채비율	13.63	15.12	8.54	13.20	11.65	12.05	8.54	
자본유보율	2,954.19	3,240.24	3,408.16		3,306.36	3,366.73	3,408.16	
EPS(원)	1,918	3,956	2,953	3,122	827	751	560	
PER(배)	17.20	7.76	9.99	9.18	8.62	8.14	9.99	
BPS(원)	40,757	44,599	47,075	50,495	45,621	46,490	47,075	
PBR(배)	0.81	0.69	0.63	0.57	0.70	0.69	0.63	
현금DPS(원)	800	1,000	1,000	1,000	0	0	1,000	
현금배당수익률	2.42	3.26	3.39	3.49				
현금배당성향(%)	34.20	20.73	27.77	32.03	0.00	0.00	146.44	
발행주식수(보통주)	11,500,000	11,500,000	11,500,000		11,500,000	11,500,000	11,500,000	
