	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,238	2,484	2,339		540	689	636	
영업이익	34	50	40		11	11	6	
영업이익(발표기준)	34	50	40		11	11	6	
세전계속사업이익	37	56	44		16	11	9	
당기순이익	25	36	32		13	6	7	
당기순이익(지배)	25	36	32		13	6	7	
당기순이익(비지배)								
자산총계	1,017	913	1,034		962	1,034	1,033	
부채총계	658	528	624		555	624	622	
자본총계	359	385	411		407	411	411	
자본총계(지배)	359	385	411		407	411	411	
자본총계(비지배)								
자본금	102	102	102		102	102	102	
영업활동현금흐름	24	-83	166		18	-18	53	
투자활동현금흐름	-165	134	-164		-4	-158	-9	
재무활동현금흐름	20	-6	-49		-7	-8	-6	
CAPEX	19	10	6		1	0	1	
FCF	4	-93	160		17	-18	53	
이자발생부채	23	20	27		34	27	20	
영업이익률	1.54	2.02	1.70		2.13	1.61	0.98	
순이익률	1.10	1.44	1.35		2.34	0.90	1.10	
ROE(%)	7.11	9.62	7.94		7.66	7.94	7.66	
ROA(%)	2.41	3.71	3.24		3.07	3.24	2.92	
부채비율	182.93	137.27	151.87		136.43	151.87	151.26	
자본유보율	256.51	290.57	315.76		312.24	315.76	317.53	
EPS(원)	120	175	154		62	30	34	
PER(배)	11.97	7.76	11.26		11.23	11.26	7.88	
BPS(원)	1,754	1,878	2,004		1,985	2,004	2,007	
PBR(배)	0.82	0.72	0.87		0.84	0.87	0.59	
현금DPS(원)	15	15	25		0	25		
현금배당수익률	1.04	1.11	1.44					
현금배당성향(%)	12.47	8.59	16.23		0.00	82.75		
발행주식수(보통주)	20,493,012	20,493,012	20,493,012		20,493,012	20,493,012	20,493,012	
