	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	653	526	594		136	129	119	
영업이익	23	-2	58		10	33	-5	
영업이익(발표기준)	23	-2	58		10	33	-5	
세전계속사업이익	-40	27	59		13	32	-5	
당기순이익	-40	-11	36		9	17	-5	
당기순이익(지배)	-41	-11	33		6	18	-5	
당기순이익(비지배)	1							
자산총계	1,197	977	1,033		1,035	1,033	1,072	
부채총계	724	464	484		500	484	532	
자본총계	473	513	549		535	549	540	
자본총계(지배)	460	500	533		517	533	523	
자본총계(비지배)	13							
자본금	109	119	119		119	119	119	
영업활동현금흐름	-2	-53	29		-2	16	0	
투자활동현금흐름	-52	232	-67		-11	-31	-8	
재무활동현금흐름	75	-179	7		7	-7	44	
CAPEX	88	91	76		19	20	9	
FCF	-90	-144	-47		-21	-4	-9	
이자발생부채	600	363	385		382	385	438	
영업이익률	3.57	-0.35	9.69		7.56	25.43	-4.44	
순이익률	-6.08	-2.11	6.02		6.89	13.08	-4.14	
ROE(%)	-8.41	-2.39	6.48		-4.29	6.48	6.41	
ROA(%)	-3.31	-1.02	3.55		-1.89	3.55	3.45	
부채비율	153.12	90.41	88.28		93.48	88.28	98.60	
자본유보율	337.37	336.44	362.53		347.15	362.53	356.20	
EPS(원)	-188	-49	140		26	77	-22	
PER(배)	N/A	N/A	19.86		N/A	19.86	16.23	
BPS(원)	2,140	2,142	2,289		2,224	2,289	2,284	
PBR(배)	1.64	1.37	1.22		1.06	1.22	0.97	
현금DPS(원)	10	10	10		0	10		
현금배당수익률	0.29	0.34	0.36					
현금배당성향(%)	-5.24	-20.32	6.95		0.00	12.68		
발행주식수(보통주)	21,874,423	23,862,351	23,862,351		23,862,351	23,862,351	23,862,351	
