	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	220	185	133		40	34	28	
영업이익	-7	-17	-16		-3	-4	-4	
영업이익(발표기준)	-7	-17	-16		-3	-4	-4	
세전계속사업이익	-30	-7	3		3	3	6	
당기순이익	-30	-7	2		1	4	5	
당기순이익(지배)	-30	-7	2		1	4	5	
당기순이익(비지배)								
자산총계	599	574	569		575	569	573	
부채총계	38	28	24		28	24	25	
자본총계	561	546	545		547	545	547	
자본총계(지배)	561	546	545		547	545	547	
자본총계(비지배)								
자본금	79	79	79		79	79	79	
영업활동현금흐름	-24	-2	4		4	-1	3	
투자활동현금흐름	15	11	49		36	35	6	
재무활동현금흐름	-3	-11	-5		5		-5	
CAPEX	2	4	2		0	1	0	
FCF	-26	-6	2		4	-2	3	
이자발생부채	0	0	0		0	0	0	
영업이익률	-3.27	-9.43	-12.11		-6.61	-12.64	-15.85	
순이익률	-13.53	-3.69	1.83		3.60	12.00	17.38	
ROE(%)	-5.15	-1.23	0.45		-0.99	0.45	1.84	
ROA(%)	-4.80	-1.16	0.43		-0.93	0.43	1.75	
부채비율	6.77	5.08	4.42		5.12	4.42	4.59	
자본유보율	629.19	607.75	601.73		601.46	601.73	603.78	
EPS(원)	-1,897	-433	155		92	257	314	
PER(배)	N/A	N/A	133.14		N/A	133.14	25.29	
BPS(원)	40,868	40,853	40,941		41,099	40,941	42,065	
PBR(배)	0.48	0.53	0.50		0.50	0.50	0.38	
현금DPS(원)	250	250	250		0	250		
현금배당수익률	1.27	1.15	1.21					
현금배당성향(%)	-11.51	-49.13	136.84		0.00	82.54		
발행주식수(보통주)	1,570,797	1,570,797	1,570,797		1,570,797	1,570,797	1,570,797	
