	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,114	3,231	4,689	5,237	1,062	1,313	1,157	
영업이익	237	215	320	438	29	152	38	
영업이익(발표기준)	237	215	320		29	152	38	
세전계속사업이익	146	219	206	405	21	157	-83	
당기순이익	87	149	62	308	-34	106	-94	
당기순이익(지배)	90	153	68	316	-32	107	-92	
당기순이익(비지배)	-3							
자산총계	1,918	2,947	3,306	3,680	3,303	3,464	3,306	
부채총계	668	1,566	1,884	1,943	1,886	1,933	1,884	
자본총계	1,250	1,381	1,422	1,738	1,417	1,531	1,422	
자본총계(지배)	1,250	1,369	1,416	1,736	1,408	1,523	1,416	
자본총계(비지배)	0							
자본금	140	140	140	140	140	140	140	
영업활동현금흐름	212	-80	58	334	-50	19	62	
투자활동현금흐름	-51	-366	-20	-128	-15	-12	10	
재무활동현금흐름	-23	337	-17	-64	61	15	-117	
CAPEX	32	49	87	0	13	16	48	
FCF	180	-129	-29	198	-63	3	14	
이자발생부채	306	985	1,217		1,301	1,266	1,217	
영업이익률	11.20	6.66	6.83	8.35	2.70	11.61	3.27	
순이익률	4.13	4.63	1.33	5.88	-3.17	8.11	-8.10	
ROE(%)	7.27	11.66	4.90	20.08	10.54	13.53	4.90	
ROA(%)	4.61	6.14	2.00	8.82	4.96	5.52	2.00	
부채비율	53.43	113.44	132.43	111.83	133.13	126.30	132.43	
자본유보율	858.45	942.51	967.04		963.13	1,039.84	967.04	
EPS(원)	371	631	282	1,308	-134	444	-380	
PER(배)	18.69	10.04	31.90	4.61	15.84	7.69	31.90	
BPS(원)	5,286	5,789	5,987	7,339	5,952	6,438	5,987	
PBR(배)	1.31	1.10	1.50	0.82	1.57	0.96	1.50	
현금DPS(원)	100	100	100	100	0	0	100	
현금배당수익률	1.44	1.58	1.11	1.66				
현금배당성향(%)	26.32	15.49	34.68	7.65	0.00	0.00	-25.71	
발행주식수(보통주)	24,200,000	24,200,000	24,200,000		24,200,000	24,200,000	24,200,000	
