	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	175,200	168,740	177,437	184,334	45,612	44,106	44,504	45,753
영업이익	15,366	12,018	11,100	11,954	3,021	1,625	3,020	3,173
영업이익(발표기준)	15,366	12,018	11,100		3,021	1,625	3,020	
세전계속사업이익	34,032	39,760	11,627	17,754	3,494	-78	3,700	3,977
당기순이익	26,576	31,320	8,619	13,912	2,744	-452	3,068	3,466
당기순이익(지배)	25,998	31,279	8,899	13,572	2,744	-271	3,094	3,248
당기순이익(비지배)	578							
자산총계	334,287	423,691	446,116	454,198	439,838	446,116	443,221	
부채총계	153,995	200,199	217,881	219,191	213,271	217,881	217,726	
자본총계	180,292	223,492	228,235	235,007	226,566	228,235	225,495	
자본총계(지배)	178,421	224,708	229,568	236,260	227,486	229,568	226,932	
자본총계(비지배)	1,871							
자본금	446	446	446	448	446	446	446	
영업활동현금흐름	38,558	43,326	39,861	47,431	8,384	11,479	9,724	
투자활동현금흐름	-30,706	-40,477	-35,825	-38,629	-11,420	-15,410	-12,329	
재무활동현금흐름	-8,266	-2,383	-6,368	-8,659	1,348	3,818	989	
CAPEX	27,159	27,924	33,759	32,685	8,947	11,401	10,455	
FCF	11,400	15,402	6,102	13,297	-564	78	-731	
이자발생부채	77,717	100,761	114,006		113,731	114,006	120,700	
영업이익률	8.77	7.12	6.26	6.49	6.62	3.68	6.79	6.93
순이익률	15.17	18.56	4.86	7.55	6.02	-1.02	6.89	7.58
ROE(%)	15.38	15.52	3.92	5.83	6.28	3.92	3.65	
ROA(%)	8.21	8.26	1.98	3.09	3.36	1.98	1.81	
부채비율	85.41	89.58	95.46	93.27	94.13	95.46	96.56	
자본유보율	46,488.12	56,140.21	56,343.49		56,550.57	56,343.49	55,502.23	
EPS(원)	32,198	38,738	11,021	16,808	3,398	-335	3,832	4,022
PER(배)	8.29	6.96	21.59	12.40	13.91	21.59	17.43	
BPS(원)	252,689	312,660	313,890	323,040	316,525	313,890	310,286	
PBR(배)	1.06	0.86	0.76	0.65	0.76	0.76	0.57	
현금DPS(원)	10,000	10,000	10,000	9,550	0	9,000		
현금배당수익률	3.75	3.71	4.20	4.58				
현금배당성향(%)	27.16	22.94	82.04	56.82	0.00	-2,432.57		
발행주식수(보통주)	80,745,711	80,745,711	80,745,711		80,745,711	80,745,711	80,745,711	
