	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	9,031	9,098	9,186		1,640	1,320	2,846	
영업이익	245	184	239		-50	-79	170	
영업이익(발표기준)	245	184	239		-50	-79	170	
세전계속사업이익	337	301	242		3	-128	112	
당기순이익	322	238	179		8	-115	75	
당기순이익(지배)	211	195	135		12	-91	44	
당기순이익(비지배)	111							
자산총계	11,062	11,173	11,358		9,845	9,745	11,358	
부채총계	5,851	5,847	5,960		4,361	4,375	5,960	
자본총계	5,211	5,326	5,398		5,484	5,370	5,398	
자본총계(지배)	4,021	4,129	4,186		4,274	4,185	4,186	
자본총계(비지배)	1,190							
자본금	161	161	161		161	161	161	
영업활동현금흐름	634	564	570		175	-72	143	
투자활동현금흐름	49	-356	-403		-153	-167	-139	
재무활동현금흐름	-712	-169	-461		5	190	-51	
CAPEX	531	485	556		131	186	143	
FCF	103	79	14		44	-258	0	
이자발생부채	2,418	2,321	2,184		1,801	1,997	2,184	
영업이익률	2.72	2.03	2.60		-3.07	-5.98	5.97	
순이익률	3.56	2.61	1.95		0.49	-8.75	2.64	
ROE(%)	5.34	4.79	3.24		4.68	4.15	3.24	
ROA(%)	2.88	2.14	1.59		2.42	2.10	1.59	
부채비율	112.27	109.78	110.41		79.52	81.47	110.41	
자본유보율	2,559.02	2,635.72	2,673.64		2,724.13	2,667.52	2,673.64	
EPS(원)	1,309	1,214	837		73	-566	274	
PER(배)	6.06	5.24	9.96		6.52	7.29	9.96	
BPS(원)	24,992	25,660	26,020		26,566	26,010	26,020	
PBR(배)	0.32	0.25	0.32		0.30	0.30	0.32	
현금DPS(원)	250	250	250		0	0	250	
현금배당수익률	3.15	3.93	3.00					
현금배당성향(%)	19.09	20.59	29.88		0.00	0.00	91.30	
발행주식수(보통주)	16,089,459	16,089,459	16,089,459		16,089,459	16,089,459	16,089,459	
